payment_year,diagnosis_code,cms_hcc_v24,cms_hcc_v24_flag
2022,M00062,39,Yes
2022,M00069,39,Yes
2022,M00071,39,Yes
2022,M00072,39,Yes
2022,M00079,39,Yes
2022,M0008,39,Yes
2022,M0009,39,Yes
2022,M0010,39,Yes
2022,M00111,39,Yes
2022,M00112,39,Yes
2022,M00119,39,Yes
2022,M00121,39,Yes
2022,M00122,39,Yes
2022,M00129,39,Yes
2022,M00131,39,Yes
2022,M00132,39,Yes
2022,M00139,39,Yes
2022,M00141,39,Yes
2022,M00142,39,Yes
2022,M00149,39,Yes
2022,M00151,39,Yes
2022,M00152,39,Yes
2022,M00159,39,Yes
2022,M00161,39,Yes
2022,M00162,39,Yes
2022,M00169,39,Yes
2022,M00171,39,Yes
2022,M00172,39,Yes
2022,M00179,39,Yes
2022,M0018,39,Yes
2022,M0019,39,Yes
2022,M0020,39,Yes
2022,M00211,39,Yes
2022,M00212,39,Yes
2022,M00219,39,Yes
2022,M00221,39,Yes
2022,M00222,39,Yes
2022,M00229,39,Yes
2022,M00231,39,Yes
2022,M00232,39,Yes
2022,M00239,39,Yes
2022,M00241,39,Yes
2022,M00242,39,Yes
2022,M00249,39,Yes
2022,M00251,39,Yes
2022,M00252,39,Yes
2022,M00259,39,Yes
2022,M00261,39,Yes
2022,M00262,39,Yes
2022,M00269,39,Yes
2022,M00271,39,Yes
2022,M00272,39,Yes
2022,M00279,39,Yes
2022,M0028,39,Yes
2022,M0029,39,Yes
2022,M0080,39,Yes
2022,M00811,39,Yes
2022,M00812,39,Yes
2022,M00819,39,Yes
2022,M00821,39,Yes
2022,M00822,39,Yes
2022,M00829,39,Yes
2022,M00831,39,Yes
2022,M00832,39,Yes
2022,M00839,39,Yes
2022,M00841,39,Yes
2022,M00842,39,Yes
2022,M00849,39,Yes
2022,M00851,39,Yes
2022,M00852,39,Yes
2022,M00859,39,Yes
2022,M00861,39,Yes
2022,M00862,39,Yes
2022,M00869,39,Yes
2022,M00871,39,Yes
2022,M00872,39,Yes
2022,M00879,39,Yes
2022,M0088,39,Yes
2022,M0089,39,Yes
2022,M009,39,Yes
2022,M01X0,39,Yes
2022,M01X11,39,Yes
2022,M01X12,39,Yes
2022,M01X19,39,Yes
2022,M01X21,39,Yes
2022,M01X22,39,Yes
2022,M01X29,39,Yes
2022,M01X31,39,Yes
2022,M01X32,39,Yes
2022,M01X39,39,Yes
2022,M01X41,39,Yes
2022,M01X42,39,Yes
2022,M01X49,39,Yes
2022,M01X51,39,Yes
2022,M01X52,39,Yes
2022,M01X59,39,Yes
2022,M01X61,39,Yes
2022,M01X62,39,Yes
2022,M01X69,39,Yes
2022,M01X71,39,Yes
2022,M01X72,39,Yes
2022,M01X79,39,Yes
2022,M01X8,39,Yes
2022,M01X9,39,Yes
2022,M0210,39,Yes
2022,M02111,39,Yes
2022,M02112,39,Yes
2022,M02119,39,Yes
2022,M02121,39,Yes
2022,M02122,39,Yes
2022,M02129,39,Yes
2022,M02131,39,Yes
2022,M02132,39,Yes
2022,M02139,39,Yes
2022,M02141,39,Yes
2022,M02142,39,Yes
2022,M02149,39,Yes
2022,M02151,39,Yes
2022,M02152,39,Yes
2022,M02159,39,Yes
2022,M02161,39,Yes
2022,M02162,39,Yes
2022,M02169,39,Yes
2022,M02171,39,Yes
2022,M02172,39,Yes
2022,M02179,39,Yes
2022,M0218,39,Yes
2022,M0219,39,Yes
2022,M0230,40,Yes
2022,M02311,40,Yes
2022,M02312,40,Yes
2022,M02319,40,Yes
2022,M02321,40,Yes
2022,M02322,40,Yes
2022,M02329,40,Yes
2022,M02331,40,Yes
2022,M02332,40,Yes
2022,M02339,40,Yes
2022,M02341,40,Yes
2022,M02342,40,Yes
2022,M02349,40,Yes
2022,M02351,40,Yes
2022,M02352,40,Yes
2022,M02359,40,Yes
2022,M02361,40,Yes
2022,M02362,40,Yes
2022,M02369,40,Yes
2022,M02371,40,Yes
2022,M02372,40,Yes
2022,M02379,40,Yes
2022,M0238,40,Yes
2022,M0239,40,Yes
2022,M0280,39,Yes
2022,M02811,39,Yes
2022,M02812,39,Yes
2022,M02819,39,Yes
2022,M02821,39,Yes
2022,M02822,39,Yes
2022,M02829,39,Yes
2022,M02831,39,Yes
2022,M02832,39,Yes
2022,M02839,39,Yes
2022,M02841,39,Yes
2022,M02842,39,Yes
2022,M02849,39,Yes
2022,M02851,39,Yes
2022,M02852,39,Yes
2022,M02859,39,Yes
2022,M02861,39,Yes
2022,M02862,39,Yes
2022,M02869,39,Yes
2022,M02871,39,Yes
2022,M02872,39,Yes
2022,M02879,39,Yes
2022,M0288,39,Yes
2022,M0289,39,Yes
2022,M029,39,Yes
2022,M041,40,Yes
2022,M042,40,Yes
2022,M048,40,Yes
2022,M049,40,Yes
2022,M0500,40,Yes
2022,M05011,40,Yes
2022,M05012,40,Yes
2022,M05019,40,Yes
2022,M05021,40,Yes
2022,M05022,40,Yes
2022,M05029,40,Yes
2022,M05031,40,Yes
2022,M05032,40,Yes
2022,M05039,40,Yes
2022,M05041,40,Yes
2022,M05042,40,Yes
2022,M05049,40,Yes
2022,M05051,40,Yes
2022,M05052,40,Yes
2022,M05059,40,Yes
2022,M05061,40,Yes
2022,M05062,40,Yes
2022,M05069,40,Yes
2022,M05071,40,Yes
2022,M05072,40,Yes
2022,M05079,40,Yes
2022,M0509,40,Yes
2022,M0510,40,Yes
2022,M05111,40,Yes
2022,M05112,40,Yes
2022,M05119,40,Yes
2022,M05121,40,Yes
2022,M05122,40,Yes
2022,M05129,40,Yes
2022,M05131,40,Yes
2022,M05132,40,Yes
2022,M05139,40,Yes
2022,M05141,40,Yes
2022,M05142,40,Yes
2022,M05149,40,Yes
2022,M05151,40,Yes
2022,M05152,40,Yes
2022,M05159,40,Yes
2022,M05161,40,Yes
2022,M05162,40,Yes
2022,M05169,40,Yes
2022,M05171,40,Yes
2022,M05172,40,Yes
2022,M05179,40,Yes
2022,M0519,40,Yes
2022,M0520,40,Yes
2022,M05211,40,Yes
2022,M05212,40,Yes
2022,M05219,40,Yes
2022,M05221,40,Yes
2022,M05222,40,Yes
2022,M05229,40,Yes
2022,M05231,40,Yes
2022,M05232,40,Yes
2022,M05239,40,Yes
2022,M05241,40,Yes
2022,M05242,40,Yes
2022,M05249,40,Yes
2022,M05251,40,Yes
2022,M05252,40,Yes
2022,M05259,40,Yes
2022,M05261,40,Yes
2022,M05262,40,Yes
2022,M05269,40,Yes
2022,M05271,40,Yes
2022,M05272,40,Yes
2022,M05279,40,Yes
2022,M0529,40,Yes
2022,M0530,40,Yes
2022,M05311,40,Yes
2022,M05312,40,Yes
2022,M05319,40,Yes
2022,M05321,40,Yes
2022,M05322,40,Yes
2022,M05329,40,Yes
2022,M05331,40,Yes
2022,M05332,40,Yes
2022,M05339,40,Yes
2022,M05341,40,Yes
2022,M05342,40,Yes
2022,M05349,40,Yes
2022,M05351,40,Yes
2022,M05352,40,Yes
2022,M05359,40,Yes
2022,M05361,40,Yes
2022,M05362,40,Yes
2022,M05369,40,Yes
2022,M05371,40,Yes
2022,M05372,40,Yes
2022,M05379,40,Yes
2022,M0539,40,Yes
2022,M0540,40,Yes
2022,M0540,,Not Applicable
2022,M05411,40,Yes
2022,M05411,,Not Applicable
2022,M05412,40,Yes
2022,M05412,,Not Applicable
2022,M05419,40,Yes
2022,M05419,,Not Applicable
2022,M05421,40,Yes
2022,M05421,,Not Applicable
2022,M05422,40,Yes
2022,M05422,,Not Applicable
2022,M05429,40,Yes
2022,M05429,,Not Applicable
2022,M05431,40,Yes
2022,M05431,,Not Applicable
2022,M05432,40,Yes
2022,M05432,,Not Applicable
2022,M05439,40,Yes
2022,M05439,,Not Applicable
2022,M05441,40,Yes
2022,M05441,,Not Applicable
2022,M05442,40,Yes
2022,M05442,,Not Applicable
2022,M05449,40,Yes
2022,M05449,,Not Applicable
2022,M05451,40,Yes
2022,M05451,,Not Applicable
2022,M05452,40,Yes
2022,M05452,,Not Applicable
2022,M05459,40,Yes
2022,M05459,,Not Applicable
2022,M05461,40,Yes
2022,M05461,,Not Applicable
2022,M05462,40,Yes
2022,M05462,,Not Applicable
2022,M05469,40,Yes
2022,M05469,,Not Applicable
2022,M05471,40,Yes
2022,M05471,,Not Applicable
2022,M05472,40,Yes
2022,M05472,,Not Applicable
2022,M05479,40,Yes
2022,M05479,,Not Applicable
2022,M0549,40,Yes
2022,M0549,,Not Applicable
2022,M0550,40,Yes
2022,M0550,75,Yes
2022,M05511,40,Yes
2022,M05511,75,Yes
2022,M05512,40,Yes
2022,M05512,75,Yes
2022,M05519,40,Yes
2022,M05519,75,Yes
2022,M05521,40,Yes
2022,M05521,75,Yes
2022,M05522,40,Yes
2022,M05522,75,Yes
2022,M05529,40,Yes
2022,M05529,75,Yes
2022,M05531,40,Yes
2022,M05531,75,Yes
2022,M05532,40,Yes
2022,M05532,75,Yes
2022,M05539,40,Yes
2022,M05539,75,Yes
2022,M05541,40,Yes
2022,M05541,75,Yes
2022,M05542,40,Yes
2022,M05542,75,Yes
2022,M05549,40,Yes
2022,M05549,75,Yes
2022,M05551,40,Yes
2022,M05551,75,Yes
2022,M05552,40,Yes
2022,M05552,75,Yes
2022,M05559,40,Yes
2022,M05559,75,Yes
2022,M05561,40,Yes
2022,M05561,75,Yes
2022,M05562,40,Yes
2022,M05562,75,Yes
2022,M05569,40,Yes
2022,M05569,75,Yes
2022,M05571,40,Yes
2022,M05571,75,Yes
2022,M05572,40,Yes
2022,M05572,75,Yes
2022,M05579,40,Yes
2022,M05579,75,Yes
2022,M0559,40,Yes
2022,M0559,75,Yes
2022,M0560,40,Yes
2022,M05611,40,Yes
2022,M05612,40,Yes
2022,M05619,40,Yes
2022,M05621,40,Yes
2022,M05622,40,Yes
2022,M05629,40,Yes
2022,M05631,40,Yes
2022,M05632,40,Yes
2022,M05639,40,Yes
2022,M05641,40,Yes
2022,M05642,40,Yes
2022,M05649,40,Yes
2022,M05651,40,Yes
2022,M05652,40,Yes
2022,M05659,40,Yes
2022,M05661,40,Yes
2022,M05662,40,Yes
2022,M05669,40,Yes
2022,M05671,40,Yes
2022,M05672,40,Yes
2022,M05679,40,Yes
2022,M0569,40,Yes
2022,M0570,40,Yes
2022,M05711,40,Yes
2022,M05712,40,Yes
2022,M05719,40,Yes
2022,M05721,40,Yes
2022,M05722,40,Yes
2022,M05729,40,Yes
2022,M05731,40,Yes
2022,M05732,40,Yes
2022,M05739,40,Yes
2022,M05741,40,Yes
2022,M05742,40,Yes
2022,M05749,40,Yes
2022,M05751,40,Yes
2022,M05752,40,Yes
2022,M05759,40,Yes
2022,M05761,40,Yes
2022,M05762,40,Yes
2022,M05769,40,Yes
2022,M05771,40,Yes
2022,M05772,40,Yes
2022,M05779,40,Yes
2022,M0579,40,Yes
2022,M057A,40,Yes
2022,M0580,40,Yes
2022,M05811,40,Yes
2022,M05812,40,Yes
2022,M05819,40,Yes
2022,M05821,40,Yes
2022,M05822,40,Yes
2022,M05829,40,Yes
2022,M05831,40,Yes
2022,M05832,40,Yes
2022,M05839,40,Yes
2022,M05841,40,Yes
2022,M05842,40,Yes
2022,M05849,40,Yes
2022,M05851,40,Yes
2022,M05852,40,Yes
2022,M05859,40,Yes
2022,M05861,40,Yes
2022,M05862,40,Yes
2022,M05869,40,Yes
2022,M05871,40,Yes
2022,M05872,40,Yes
2022,M05879,40,Yes
2022,M0589,40,Yes
2022,M058A,40,Yes
2022,M059,40,Yes
2022,M0600,40,Yes
2022,M06011,40,Yes
2022,M06012,40,Yes
2022,M06019,40,Yes
2022,M06021,40,Yes
2022,M06022,40,Yes
2022,M06029,40,Yes
2022,M06031,40,Yes
2022,M06032,40,Yes
2022,M06039,40,Yes
2022,M06041,40,Yes
2022,M06042,40,Yes
2022,M06049,40,Yes
2022,M06051,40,Yes
2022,M06052,40,Yes
2022,M06059,40,Yes
2022,M06061,40,Yes
2022,M06062,40,Yes
2022,M06069,40,Yes
2022,M06071,40,Yes
2022,M06072,40,Yes
2022,M06079,40,Yes
2022,M0608,40,Yes
2022,M0609,40,Yes
2022,M060A,40,Yes
2022,M061,40,Yes
2022,M0620,40,Yes
2022,M06211,40,Yes
2022,M06212,40,Yes
2022,M06219,40,Yes
2022,M06221,40,Yes
2022,M06222,40,Yes
2022,M06229,40,Yes
2022,M06231,40,Yes
2022,M06232,40,Yes
2022,M06239,40,Yes
2022,M06241,40,Yes
2022,M06242,40,Yes
2022,M06249,40,Yes
2022,M06251,40,Yes
2022,M06252,40,Yes
2022,M06259,40,Yes
2022,M06261,40,Yes
2022,M06262,40,Yes
2022,M06269,40,Yes
2022,M06271,40,Yes
2022,M06272,40,Yes
2022,M06279,40,Yes
2022,M0628,40,Yes
2022,M0629,40,Yes
2022,M0630,40,Yes
2022,M06311,40,Yes
2022,M06312,40,Yes
2022,M06319,40,Yes
2022,M06321,40,Yes
2022,M06322,40,Yes
2022,M06329,40,Yes
2022,M06331,40,Yes
2022,M06332,40,Yes
2022,M06339,40,Yes
2022,M06341,40,Yes
2022,M06342,40,Yes
2022,M06349,40,Yes
2022,M06351,40,Yes
2022,M06352,40,Yes
2022,M06359,40,Yes
2022,M06361,40,Yes
2022,M06362,40,Yes
2022,M06369,40,Yes
2022,M06371,40,Yes
2022,M06372,40,Yes
2022,M06379,40,Yes
2022,M0638,40,Yes
2022,M0639,40,Yes
2022,M064,40,Yes
2022,M0680,40,Yes
2022,M06811,40,Yes
2022,M06812,40,Yes
2022,M06819,40,Yes
2022,M06821,40,Yes
2022,M06822,40,Yes
2022,M06829,40,Yes
2022,M06831,40,Yes
2022,M06832,40,Yes
2022,M06839,40,Yes
2022,M06841,40,Yes
2022,M06842,40,Yes
2022,M06849,40,Yes
2022,M06851,40,Yes
2022,M06852,40,Yes
2022,M06859,40,Yes
2022,M06861,40,Yes
2022,M06862,40,Yes
2022,M06869,40,Yes
2022,M06871,40,Yes
2022,M06872,40,Yes
2022,M06879,40,Yes
2022,M0688,40,Yes
2022,M0689,40,Yes
2022,M068A,40,Yes
2022,M069,40,Yes
2022,M0800,40,Yes
2022,M08011,40,Yes
2022,M08012,40,Yes
2022,M08019,40,Yes
2022,M08021,40,Yes
2022,M08022,40,Yes
2022,M08029,40,Yes
2022,M08031,40,Yes
2022,M08032,40,Yes
2022,M08039,40,Yes
2022,M08041,40,Yes
2022,M08042,40,Yes
2022,M08049,40,Yes
2022,M08051,40,Yes
2022,M08052,40,Yes
2022,M08059,40,Yes
2022,M08061,40,Yes
2022,M08062,40,Yes
2022,M08069,40,Yes
2022,M08071,40,Yes
2022,M08072,40,Yes
2022,M08079,40,Yes
2022,M0808,40,Yes
2022,M0809,40,Yes
2022,M080A,40,Yes
2022,M081,40,Yes
2022,M0820,40,Yes
2022,M08211,40,Yes
2022,M08212,40,Yes
2022,M08219,40,Yes
2022,M08221,40,Yes
2022,M08222,40,Yes
2022,M08229,40,Yes
2022,M08231,40,Yes
2022,M08232,40,Yes
2022,M08239,40,Yes
2022,M08241,40,Yes
2022,M08242,40,Yes
2022,M08249,40,Yes
2022,M08251,40,Yes
2022,M08252,40,Yes
2022,M08259,40,Yes
2022,M08261,40,Yes
2022,M08262,40,Yes
2022,M08269,40,Yes
2022,M08271,40,Yes
2022,M08272,40,Yes
2022,M08279,40,Yes
2022,M0828,40,Yes
2022,M0829,40,Yes
2022,M082A,40,Yes
2022,M083,40,Yes
2022,M0840,40,Yes
2022,M08411,40,Yes
2022,M08412,40,Yes
2022,M08419,40,Yes
2022,M08421,40,Yes
2022,M08422,40,Yes
2022,M08429,40,Yes
2022,M08431,40,Yes
2022,M08432,40,Yes
2022,M08439,40,Yes
2022,M08441,40,Yes
2022,M08442,40,Yes
2022,M08449,40,Yes
2022,M08451,40,Yes
2022,M08452,40,Yes
2022,M08459,40,Yes
2022,M08461,40,Yes
2022,M08462,40,Yes
2022,M08469,40,Yes
2022,M08471,40,Yes
2022,M08472,40,Yes
2022,M08479,40,Yes
2022,M0848,40,Yes
2022,M084A,40,Yes
2022,M0880,40,Yes
2022,M08811,40,Yes
2022,M08812,40,Yes
2022,M08819,40,Yes
2022,M08821,40,Yes
2022,M08822,40,Yes
2022,M08829,40,Yes
2022,M08831,40,Yes
2022,M08832,40,Yes
2022,M08839,40,Yes
2022,M08841,40,Yes
2022,M08842,40,Yes
2022,M08849,40,Yes
2022,M08851,40,Yes
2022,M08852,40,Yes
2022,M08859,40,Yes
2022,M08861,40,Yes
2022,M08862,40,Yes
2022,M08869,40,Yes
2022,M08871,40,Yes
2022,M08872,40,Yes
2022,M08879,40,Yes
2022,M0888,40,Yes
2022,M0889,40,Yes
2022,M0890,40,Yes
2022,M08911,40,Yes
2022,M08912,40,Yes
2022,M08919,40,Yes
2022,M08921,40,Yes
2022,M08922,40,Yes
2022,M08929,40,Yes
2022,M08931,40,Yes
2022,M08932,40,Yes
2022,M08939,40,Yes
2022,M08941,40,Yes
2022,M08942,40,Yes
2022,M08949,40,Yes
2022,M08951,40,Yes
2022,M08952,40,Yes
2022,M08959,40,Yes
2022,M08961,40,Yes
2022,M08962,40,Yes
2022,M08969,40,Yes
2022,M08971,40,Yes
2022,M08972,40,Yes
2022,M08979,40,Yes
2022,M0898,40,Yes
2022,M0899,40,Yes
2022,M089A,40,Yes
2022,M1200,40,Yes
2022,M12011,40,Yes
2022,M12012,40,Yes
2022,M12019,40,Yes
2022,M12021,40,Yes
2022,M12022,40,Yes
2022,M12029,40,Yes
2022,M12031,40,Yes
2022,M12032,40,Yes
2022,M12039,40,Yes
2022,M12041,40,Yes
2022,M12042,40,Yes
2022,M12049,40,Yes
2022,M12051,40,Yes
2022,M12052,40,Yes
2022,M12059,40,Yes
2022,M12061,40,Yes
2022,M12062,40,Yes
2022,M12069,40,Yes
2022,M12071,40,Yes
2022,M12072,40,Yes
2022,M12079,40,Yes
2022,M1208,40,Yes
2022,M1209,40,Yes
2022,M300,40,Yes
2022,M301,40,Yes
2022,M302,40,Yes
2022,M303,40,Yes
2022,M308,40,Yes
2022,M310,40,Yes
2022,M311,40,Yes
2022,M3110,40,Yes
2022,M3111,186,Yes
2022,M3119,40,Yes
2022,M312,40,Yes
2022,M3130,40,Yes
2022,M3131,40,Yes
2022,M314,40,Yes
2022,M315,40,Yes
2022,M316,40,Yes
2022,M317,40,Yes
2022,M318,108,Yes
2022,M319,108,Yes
2022,M320,40,Yes
2022,M3210,40,Yes
2022,M3211,40,Yes
2022,M3212,40,Yes
2022,M3213,40,Yes
2022,M3213,112,Yes
2022,M3214,40,Yes
2022,M3214,,Not Applicable
2022,M3215,40,Yes
2022,M3215,,Not Applicable
2022,M3219,40,Yes
2022,M328,40,Yes
2022,M329,40,Yes
2022,M3300,40,Yes
2022,M3301,40,Yes
2022,M3301,112,Yes
2022,M3302,40,Yes
2022,M3302,,Not Applicable
2022,M3303,40,Yes
2022,M3309,40,Yes
2022,M3310,40,Yes
2022,M3311,40,Yes
2022,M3311,112,Yes
2022,M3312,40,Yes
2022,M3312,,Not Applicable
2022,M3313,40,Yes
2022,M3319,40,Yes
2022,M3320,40,Yes
2022,M3321,40,Yes
2022,M3321,112,Yes
2022,M3322,40,Yes
2022,M3322,,Not Applicable
2022,M3329,40,Yes
2022,M3390,40,Yes
2022,M3391,40,Yes
2022,M3391,112,Yes
2022,M3392,40,Yes
2022,M3392,,Not Applicable
2022,M3393,40,Yes
2022,M3399,40,Yes
2022,M340,40,Yes
2022,M341,40,Yes
2022,M342,40,Yes
2022,M3481,40,Yes
2022,M3481,112,Yes
2022,M3482,40,Yes
2022,M3482,,Not Applicable
2022,M3483,40,Yes
2022,M3483,75,Yes
2022,M3489,40,Yes
2022,M349,40,Yes
2022,M3500,40,Yes
2022,M3501,40,Yes
2022,M3502,40,Yes
2022,M3502,112,Yes
2022,M3503,40,Yes
2022,M3503,,Not Applicable
2022,M3504,40,Yes
2022,M3504,,Not Applicable
2022,M3505,40,Yes
2022,M3506,40,Yes
2022,M3506,,Not Applicable
2022,M3507,40,Yes
2022,M3508,40,Yes
2022,M3509,40,Yes
2022,M350A,40,Yes
2022,M350A,,Not Applicable
2022,M350B,40,Yes
2022,M350C,40,Yes
2022,M351,40,Yes
2022,M352,40,Yes
2022,M353,40,Yes
2022,M355,40,Yes
2022,M3581,2,Yes
2022,M3589,40,Yes
2022,M359,40,Yes
2022,M360,40,Yes
2022,M368,40,Yes
2022,M450,40,Yes
2022,M451,40,Yes
2022,M452,40,Yes
2022,M453,40,Yes
2022,M454,40,Yes
2022,M455,40,Yes
2022,M456,40,Yes
2022,M457,40,Yes
2022,M458,40,Yes
2022,M459,40,Yes
2022,M45A0,40,Yes
2022,M45A1,40,Yes
2022,M45A2,40,Yes
2022,M45A3,40,Yes
2022,M45A4,40,Yes
2022,M45A5,40,Yes
2022,M45A6,40,Yes
2022,M45A7,40,Yes
2022,M45A8,40,Yes
2022,M45AB,40,Yes
2022,M4600,40,Yes
2022,M4601,40,Yes
2022,M4602,40,Yes
2022,M4603,40,Yes
2022,M4604,40,Yes
2022,M4605,40,Yes
2022,M4606,40,Yes
2022,M4607,40,Yes
2022,M4608,40,Yes
2022,M4609,40,Yes
2022,M461,40,Yes
2022,M4620,39,Yes
2022,M4621,39,Yes
2022,M4622,39,Yes
2022,M4623,39,Yes
2022,M4624,39,Yes
2022,M4625,39,Yes
2022,M4626,39,Yes
2022,M4627,39,Yes
2022,M4628,39,Yes
2022,M4630,39,Yes
2022,M4631,39,Yes
2022,M4632,39,Yes
2022,M4633,39,Yes
2022,M4634,39,Yes
2022,M4635,39,Yes
2022,M4636,39,Yes
2022,M4637,39,Yes
2022,M4638,39,Yes
2022,M4639,39,Yes
2022,M4650,40,Yes
2022,M4651,40,Yes
2022,M4652,40,Yes
2022,M4653,40,Yes
2022,M4654,40,Yes
2022,M4655,40,Yes
2022,M4656,40,Yes
2022,M4657,40,Yes
2022,M4658,40,Yes
2022,M4659,40,Yes
2022,M4680,40,Yes
2022,M4681,40,Yes
2022,M4682,40,Yes
2022,M4683,40,Yes
2022,M4684,40,Yes
2022,M4685,40,Yes
2022,M4686,40,Yes
2022,M4687,40,Yes
2022,M4688,40,Yes
2022,M4689,40,Yes
2022,M4690,40,Yes
2022,M4691,40,Yes
2022,M4692,40,Yes
2022,M4693,40,Yes
2022,M4694,40,Yes
2022,M4695,40,Yes
2022,M4696,40,Yes
2022,M4697,40,Yes
2022,M4698,40,Yes
2022,M4699,40,Yes
2022,M4850XA,169,Yes
2022,M4851XA,169,Yes
2022,M4852XA,169,Yes
2022,M4853XA,169,Yes
2022,M4854XA,169,Yes
2022,M4855XA,169,Yes
2022,M4856XA,169,Yes
2022,M4857XA,169,Yes
2022,M4858XA,169,Yes
2022,M488X1,40,Yes
2022,M488X2,40,Yes
2022,M488X3,40,Yes
2022,M488X4,40,Yes
2022,M488X5,40,Yes
2022,M488X6,40,Yes
2022,M488X7,40,Yes
2022,M488X8,40,Yes
2022,M488X9,40,Yes
2022,M4980,40,Yes
2022,M4981,40,Yes
2022,M4982,40,Yes
2022,M4983,40,Yes
2022,M4984,40,Yes
2022,M4985,40,Yes
2022,M4986,40,Yes
2022,M4987,40,Yes
2022,M4988,40,Yes
2022,M4989,40,Yes
2022,M726,39,Yes
2022,M8000XA,,No
2022,M80011A,,No
2022,M80012A,,No
2022,M80019A,,No
2022,M80021A,,No
2022,M80022A,,No
2022,M80029A,,No
2022,M80031A,,No
2022,M80032A,,No
2022,M80039A,,No
2022,M80041A,,No
2022,M80042A,,No
2022,M80049A,,No
2022,M80051A,170,Yes
2022,M80052A,170,Yes
2022,M80059A,170,Yes
2022,M80061A,,No
2022,M80062A,,No
2022,M80069A,,No
2022,M80071A,,No
2022,M80072A,,No
2022,M80079A,,No
2022,M8008XA,169,Yes
2022,M800AXA,,No
2022,M8080XA,,No
2022,M80811A,,No
2022,M80812A,,No
2022,M80819A,,No
2022,M80821A,,No
2022,M80822A,,No
2022,M80829A,,No
2022,M80831A,,No
2022,M80832A,,No
2022,M80839A,,No
2022,M80841A,,No
2022,M80842A,,No
2022,M80849A,,No
2022,M80851A,170,Yes
2022,M80852A,170,Yes
2022,M80859A,170,Yes
2022,M80861A,,No
2022,M80862A,,No
2022,M80869A,,No
2022,M80871A,,No
2022,M80872A,,No
2022,M80879A,,No
2022,M8088XA,169,Yes
2022,M808AXA,,No
2022,M810,,No
2022,M816,,No
2022,M818,,No
2022,M830,,No
2022,M831,,No
2022,M832,,No
2022,M833,,No
2022,M834,,No
2022,M835,,No
2022,M838,,No
2022,M839,,No
2022,M8440XA,,No
2022,M84411A,,No
2022,M84412A,,No
2022,M84419A,,No
2022,M84421A,,No
2022,M84422A,,No
2022,M84429A,,No
2022,M84431A,,No
2022,M84432A,,No
2022,M84433A,,No
2022,M84434A,,No
2022,M84439A,,No
2022,M84441A,,No
2022,M84442A,,No
2022,M84443A,,No
2022,M84444A,,No
2022,M84445A,,No
2022,M84446A,,No
2022,M84451A,170,Yes
2022,M84452A,170,Yes
2022,M84453A,170,Yes
2022,M84454A,,No
2022,M84459A,170,Yes
2022,M84461A,,No
2022,M84462A,,No
2022,M84463A,,No
2022,M84464A,,No
2022,M84469A,,No
2022,M84471A,,No
2022,M84472A,,No
2022,M84473A,,No
2022,M84474A,,No
2022,M84475A,,No
2022,M84476A,,No
2022,M84477A,,No
2022,M84478A,,No
2022,M84479A,,No
2022,M8448XA,,No
2022,M8450XA,,No
2022,M84511A,,No
2022,M84512A,,No
2022,M84519A,,No
2022,M84521A,,No
2022,M84522A,,No
2022,M84529A,,No
2022,M84531A,,No
2022,M84532A,,No
2022,M84533A,,No
2022,M84534A,,No
2022,M84539A,,No
2022,M84541A,,No
2022,M84542A,,No
2022,M84549A,,No
2022,M84550A,,No
2022,M84551A,170,Yes
2022,M84552A,170,Yes
2022,M84553A,170,Yes
2022,M84559A,170,Yes
2022,M84561A,,No
2022,M84562A,,No
2022,M84563A,,No
2022,M84564A,,No
2022,M84569A,,No
2022,M84571A,,No
2022,M84572A,,No
2022,M84573A,,No
2022,M84574A,,No
2022,M84575A,,No
2022,M84576A,,No
2022,M8458XA,,No
2022,M8460XA,,No
2022,M84611A,,No
2022,M84612A,,No
2022,M84619A,,No
2022,M84621A,,No
2022,M84622A,,No
2022,M84629A,,No
2022,M84631A,,No
2022,M84632A,,No
2022,M84633A,,No
2022,M84634A,,No
2022,M84639A,,No
2022,M84641A,,No
2022,M84642A,,No
2022,M84649A,,No
2022,M84650A,,No
2022,M84651A,170,Yes
2022,M84652A,170,Yes
2022,M84653A,170,Yes
2022,M84659A,170,Yes
2022,M84661A,,No
2022,M84662A,,No
2022,M84663A,,No
2022,M84664A,,No
2022,M84669A,,No
2022,M84671A,,No
2022,M84672A,,No
2022,M84673A,,No
2022,M84674A,,No
2022,M84675A,,No
2022,M84676A,,No
2022,M8468XA,,No
2022,M84754A,170,Yes
2022,M84755A,170,Yes
2022,M84756A,170,Yes
2022,M84757A,170,Yes
2022,M84758A,170,Yes
2022,M84759A,170,Yes
2022,M8600,39,Yes
2022,M86011,39,Yes
2022,M86012,39,Yes
2022,M86019,39,Yes
2022,M86021,39,Yes
2022,M86022,39,Yes
2022,M86029,39,Yes
2022,M86031,39,Yes
2022,M86032,39,Yes
2022,M86039,39,Yes
2022,M86041,39,Yes
2022,M86042,39,Yes
2022,M86049,39,Yes
2022,M86051,39,Yes
2022,M86052,39,Yes
2022,M86059,39,Yes
2022,M86061,39,Yes
2022,M86062,39,Yes
2022,M86069,39,Yes
2022,M86071,39,Yes
2022,M86072,39,Yes
2022,M86079,39,Yes
2022,M8608,39,Yes
2022,M8609,39,Yes
2022,M8610,39,Yes
2022,M86111,39,Yes
2022,M86112,39,Yes
2022,M86119,39,Yes
