payment_year,hcpcs_cpt_code,included_flag
2019,26415,yes
2019,26416,yes
2019,26418,yes
2019,26420,yes
2019,26426,yes
2019,26428,yes
2019,26432,yes
2019,26433,yes
2019,26434,yes
2019,26437,yes
2019,26440,yes
2019,26442,yes
2019,26445,yes
2019,26449,yes
2019,26450,yes
2019,26455,yes
2019,26460,yes
2019,26471,yes
2019,26474,yes
2019,26476,yes
2019,26477,yes
2019,26478,yes
2019,26479,yes
2019,26480,yes
2019,26483,yes
2019,26485,yes
2019,26489,yes
2019,26490,yes
2019,26492,yes
2019,26494,yes
2019,26496,yes
2019,26497,yes
2019,26498,yes
2019,26499,yes
2019,26500,yes
2019,26502,yes
2019,26508,yes
2019,26510,yes
2019,26516,yes
2019,26517,yes
2019,26518,yes
2019,26520,yes
2019,26525,yes
2019,26530,yes
2019,26531,yes
2019,26535,yes
2019,26536,yes
2019,26540,yes
2019,26541,yes
2019,26542,yes
2019,26545,yes
2019,26546,yes
2019,26548,yes
2019,26550,yes
2019,26551,yes
2019,26553,yes
2019,26554,yes
2019,26555,yes
2019,26556,yes
2019,26560,yes
2019,26561,yes
2019,26562,yes
2019,26565,yes
2019,26567,yes
2019,26568,yes
2019,26580,yes
2019,26587,yes
2019,26590,yes
2019,26591,yes
2019,26593,yes
2019,26596,yes
2019,26600,yes
2019,26605,yes
2019,26607,yes
2019,26608,yes
2019,26615,yes
2019,26641,yes
2019,26645,yes
2019,26650,yes
2019,26665,yes
2019,26670,yes
2019,26675,yes
2019,26676,yes
2019,26685,yes
2019,26686,yes
2019,26700,yes
2019,26705,yes
2019,26706,yes
2019,26715,yes
2019,26720,yes
2019,26725,yes
2019,26727,yes
2019,26735,yes
2019,26740,yes
2019,26742,yes
2019,26746,yes
2019,26750,yes
2019,26755,yes
2019,26756,yes
2019,26765,yes
2019,26770,yes
2019,26775,yes
2019,26776,yes
2019,26785,yes
2019,26820,yes
2019,26841,yes
2019,26842,yes
2019,26843,yes
2019,26844,yes
2019,26850,yes
2019,26852,yes
2019,26860,yes
2019,26862,yes
2019,26910,yes
2019,26951,yes
2019,26952,yes
2019,26989,yes
2019,26990,yes
2019,26991,yes
2019,26992,yes
2019,27000,yes
2019,27001,yes
2019,27003,yes
2019,27005,yes
2019,27006,yes
2019,27025,yes
2019,27027,yes
2019,27030,yes
2019,27033,yes
2019,27035,yes
2019,27036,yes
2019,27043,yes
2019,27045,yes
2019,27047,yes
2019,27048,yes
2019,27049,yes
2019,27050,yes
2019,27052,yes
2019,27054,yes
2019,27057,yes
2019,27059,yes
2019,27060,yes
2019,27062,yes
2019,27065,yes
2019,27066,yes
2019,27067,yes
2019,27070,yes
2019,27071,yes
2019,27075,yes
2019,27076,yes
2019,27077,yes
2019,27078,yes
2019,27080,yes
2019,27086,yes
2019,27087,yes
2019,27090,yes
2019,27091,yes
2019,27096,yes
2019,27097,yes
2019,27098,yes
2019,27100,yes
2019,27105,yes
2019,27110,yes
2019,27111,yes
2019,27120,yes
2019,27122,yes
2019,27125,yes
2019,27130,yes
2019,27132,yes
2019,27134,yes
2019,27137,yes
2019,27138,yes
2019,27140,yes
2019,27146,yes
2019,27147,yes
2019,27151,yes
2019,27156,yes
2019,27158,yes
2019,27161,yes
2019,27165,yes
2019,27170,yes
2019,27175,yes
2019,27176,yes
2019,27177,yes
2019,27178,yes
2019,27179,yes
2019,27181,yes
2019,27185,yes
2019,27187,yes
2019,27197,yes
2019,27198,yes
2019,27200,yes
2019,27202,yes
2019,27215,yes
2019,27216,yes
2019,27217,yes
2019,27218,yes
2019,27220,yes
2019,27222,yes
2019,27226,yes
2019,27227,yes
2019,27228,yes
2019,27230,yes
2019,27232,yes
2019,27235,yes
2019,27236,yes
2019,27238,yes
2019,27240,yes
2019,27244,yes
2019,27245,yes
2019,27246,yes
2019,27248,yes
2019,27250,yes
2019,27252,yes
2019,27253,yes
2019,27254,yes
2019,27256,yes
2019,27257,yes
2019,27258,yes
2019,27259,yes
2019,27265,yes
2019,27266,yes
2019,27267,yes
2019,27268,yes
2019,27269,yes
2019,27275,yes
2019,27279,yes
2019,27280,yes
2019,27282,yes
2019,27284,yes
2019,27286,yes
2019,27290,yes
2019,27295,yes
2019,27299,yes
2019,27301,yes
2019,27303,yes
2019,27305,yes
2019,27306,yes
2019,27307,yes
2019,27310,yes
2019,27325,yes
2019,27326,yes
2019,27327,yes
2019,27328,yes
2019,27329,yes
2019,27330,yes
2019,27331,yes
2019,27332,yes
2019,27333,yes
2019,27334,yes
2019,27335,yes
2019,27337,yes
2019,27339,yes
2019,27340,yes
2019,27345,yes
2019,27347,yes
2019,27350,yes
2019,27355,yes
2019,27356,yes
2019,27357,yes
2019,27360,yes
2019,27364,yes
2019,27365,yes
2019,27372,yes
2019,27380,yes
2019,27381,yes
2019,27385,yes
2019,27386,yes
2019,27390,yes
2019,27391,yes
2019,27392,yes
2019,27393,yes
2019,27394,yes
2019,27395,yes
2019,27396,yes
2019,27397,yes
2019,27400,yes
2019,27403,yes
2019,27405,yes
2019,27407,yes
2019,27409,yes
2019,27412,yes
2019,27415,yes
2019,27416,yes
2019,27418,yes
2019,27420,yes
2019,27422,yes
2019,27424,yes
2019,27425,yes
2019,27427,yes
2019,27428,yes
2019,27429,yes
2019,27430,yes
2019,27435,yes
2019,27437,yes
2019,27438,yes
2019,27440,yes
2019,27441,yes
2019,27442,yes
2019,27443,yes
2019,27445,yes
2019,27446,yes
2019,27447,yes
2019,27448,yes
2019,27450,yes
2019,27454,yes
2019,27455,yes
2019,27457,yes
2019,27465,yes
2019,27466,yes
2019,27468,yes
2019,27470,yes
2019,27472,yes
2019,27475,yes
2019,27477,yes
2019,27479,yes
2019,27485,yes
2019,27486,yes
2019,27487,yes
2019,27488,yes
2019,27495,yes
2019,27496,yes
2019,27497,yes
2019,27498,yes
2019,27499,yes
2019,27500,yes
2019,27501,yes
2019,27502,yes
2019,27503,yes
2019,27506,yes
2019,27507,yes
2019,27508,yes
2019,27509,yes
2019,27510,yes
2019,27511,yes
2019,27513,yes
2019,27514,yes
2019,27516,yes
2019,27517,yes
2019,27519,yes
2019,27520,yes
2019,27524,yes
2019,27530,yes
2019,27532,yes
2019,27535,yes
2019,27536,yes
2019,27538,yes
2019,27540,yes
2019,27550,yes
2019,27552,yes
2019,27556,yes
2019,27557,yes
2019,27558,yes
2019,27560,yes
2019,27562,yes
2019,27566,yes
2019,27570,yes
2019,27580,yes
2019,27590,yes
2019,27591,yes
2019,27592,yes
2019,27594,yes
2019,27596,yes
2019,27598,yes
2019,27599,yes
2019,27600,yes
2019,27601,yes
2019,27602,yes
2019,27603,yes
2019,27604,yes
2019,27605,yes
2019,27606,yes
2019,27607,yes
2019,27610,yes
2019,27612,yes
2019,27615,yes
2019,27616,yes
2019,27618,yes
2019,27619,yes
2019,27620,yes
2019,27625,yes
2019,27626,yes
2019,27630,yes
2019,27632,yes
2019,27634,yes
2019,27635,yes
2019,27637,yes
2019,27638,yes
2019,27640,yes
2019,27641,yes
2019,27645,yes
2019,27646,yes
2019,27647,yes
2019,27650,yes
2019,27652,yes
2019,27654,yes
2019,27656,yes
2019,27658,yes
2019,27659,yes
2019,27664,yes
2019,27665,yes
2019,27675,yes
2019,27676,yes
2019,27680,yes
2019,27681,yes
2019,27685,yes
2019,27686,yes
2019,27687,yes
2019,27690,yes
2019,27691,yes
2019,27695,yes
2019,27696,yes
2019,27698,yes
2019,27700,yes
2019,27702,yes
2019,27703,yes
2019,27704,yes
2019,27705,yes
2019,27707,yes
2019,27709,yes
2019,27712,yes
2019,27715,yes
2019,27720,yes
2019,27722,yes
2019,27724,yes
2019,27725,yes
2019,27726,yes
2019,27727,yes
2019,27730,yes
2019,27732,yes
2019,27734,yes
2019,27740,yes
2019,27742,yes
2019,27745,yes
2019,27750,yes
2019,27752,yes
2019,27756,yes
2019,27758,yes
2019,27759,yes
2019,27760,yes
2019,27762,yes
2019,27766,yes
2019,27767,yes
2019,27768,yes
2019,27769,yes
2019,27780,yes
2019,27781,yes
2019,27784,yes
2019,27786,yes
2019,27788,yes
2019,27792,yes
2019,27808,yes
2019,27810,yes
2019,27814,yes
2019,27816,yes
2019,27818,yes
2019,27822,yes
2019,27823,yes
2019,27824,yes
2019,27825,yes
2019,27826,yes
2019,27827,yes
2019,27828,yes
2019,27829,yes
2019,27830,yes
2019,27831,yes
2019,27832,yes
2019,27840,yes
2019,27842,yes
2019,27846,yes
2019,27848,yes
2019,27860,yes
2019,27870,yes
2019,27871,yes
2019,27880,yes
2019,27881,yes
2019,27882,yes
2019,27884,yes
2019,27886,yes
2019,27888,yes
2019,27889,yes
2019,27892,yes
2019,27893,yes
2019,27894,yes
2019,27899,yes
2019,28001,yes
2019,28002,yes
2019,28003,yes
2019,28005,yes
2019,28008,yes
2019,28010,yes
2019,28011,yes
2019,28020,yes
2019,28022,yes
2019,28024,yes
2019,28035,yes
2019,28039,yes
2019,28041,yes
2019,28043,yes
2019,28045,yes
2019,28046,yes
2019,28047,yes
2019,28050,yes
2019,28052,yes
2019,28054,yes
2019,28055,yes
2019,28060,yes
2019,28062,yes
2019,28070,yes
2019,28072,yes
2019,28080,yes
2019,28086,yes
2019,28088,yes
2019,28090,yes
2019,28092,yes
2019,28100,yes
2019,28102,yes
2019,28103,yes
2019,28104,yes
2019,28106,yes
2019,28107,yes
2019,28108,yes
2019,28110,yes
2019,28111,yes
2019,28112,yes
2019,28113,yes
2019,28114,yes
2019,28116,yes
2019,28118,yes
2019,28119,yes
2019,28120,yes
2019,28122,yes
2019,28124,yes
2019,28126,yes
2019,28130,yes
2019,28140,yes
2019,28150,yes
2019,28153,yes
2019,28160,yes
2019,28171,yes
2019,28173,yes
2019,28175,yes
2019,28190,yes
2019,28192,yes
2019,28193,yes
2019,28200,yes
2019,28202,yes
2019,28208,yes
2019,28210,yes
2019,28220,yes
2019,28222,yes
2019,28225,yes
2019,28226,yes
2019,28230,yes
2019,28232,yes
2019,28234,yes
2019,28238,yes
2019,28240,yes
2019,28250,yes
2019,28260,yes
2019,28261,yes
2019,28262,yes
2019,28264,yes
2019,28270,yes
2019,28272,yes
2019,28280,yes
2019,28285,yes
2019,28286,yes
2019,28288,yes
2019,28289,yes
2019,28291,yes
2019,28292,yes
2019,28295,yes
2019,28296,yes
2019,28297,yes
2019,28298,yes
2019,28299,yes
2019,28300,yes
2019,28302,yes
2019,28304,yes
2019,28305,yes
2019,28306,yes
2019,28307,yes
2019,28308,yes
2019,28309,yes
2019,28310,yes
2019,28312,yes
2019,28313,yes
2019,28315,yes
2019,28320,yes
2019,28322,yes
2019,28340,yes
2019,28341,yes
2019,28344,yes
2019,28345,yes
2019,28360,yes
2019,28400,yes
2019,28405,yes
2019,28406,yes
2019,28415,yes
2019,28420,yes
2019,28430,yes
2019,28435,yes
2019,28436,yes
2019,28445,yes
2019,28446,yes
2019,28450,yes
2019,28455,yes
2019,28456,yes
2019,28465,yes
2019,28470,yes
2019,28475,yes
2019,28476,yes
2019,28485,yes
2019,28490,yes
2019,28495,yes
2019,28496,yes
2019,28505,yes
2019,28510,yes
2019,28515,yes
2019,28525,yes
2019,28530,yes
2019,28531,yes
2019,28540,yes
2019,28545,yes
2019,28546,yes
2019,28555,yes
2019,28570,yes
2019,28575,yes
2019,28576,yes
2019,28585,yes
2019,28600,yes
2019,28605,yes
2019,28606,yes
2019,28615,yes
2019,28630,yes
2019,28635,yes
2019,28636,yes
2019,28645,yes
2019,28660,yes
2019,28665,yes
2019,28666,yes
2019,28675,yes
2019,28705,yes
2019,28715,yes
2019,28725,yes
2019,28730,yes
2019,28735,yes
2019,28737,yes
2019,28740,yes
2019,28750,yes
2019,28755,yes
2019,28760,yes
2019,28800,yes
2019,28805,yes
2019,28810,yes
2019,28820,yes
2019,28825,yes
2019,28890,yes
2019,28899,yes
2019,29000,yes
2019,29010,yes
2019,29015,yes
2019,29035,yes
2019,29040,yes
2019,29044,yes
2019,29046,yes
2019,29049,yes
2019,29055,yes
2019,29058,yes
2019,29065,yes
2019,29075,yes
2019,29085,yes
2019,29086,yes
2019,29105,yes
2019,29125,yes
2019,29126,yes
2019,29130,yes
2019,29131,yes
2019,29200,yes
2019,29240,yes
2019,29260,yes
2019,29280,yes
2019,29305,yes
2019,29325,yes
2019,29345,yes
2019,29355,yes
2019,29358,yes
2019,29365,yes
2019,29405,yes
2019,29425,yes
2019,29435,yes
2019,29440,yes
2019,29445,yes
2019,29450,yes
2019,29505,yes
2019,29515,yes
2019,29520,yes
2019,29530,yes
2019,29540,yes
2019,29550,yes
2019,29580,yes
2019,29581,yes
2019,29584,yes
2019,29700,yes
2019,29705,yes
2019,29710,yes
2019,29720,yes
2019,29730,yes
2019,29740,yes
2019,29750,yes
2019,29799,yes
2019,29800,yes
2019,29804,yes
2019,29805,yes
2019,29806,yes
2019,29807,yes
2019,29819,yes
2019,29820,yes
2019,29821,yes
2019,29822,yes
2019,29823,yes
2019,29824,yes
2019,29825,yes
2019,29827,yes
2019,29828,yes
2019,29830,yes
2019,29834,yes
2019,29835,yes
2019,29836,yes
2019,29837,yes
2019,29838,yes
2019,29840,yes
2019,29843,yes
2019,29844,yes
2019,29845,yes
2019,29846,yes
2019,29847,yes
2019,29848,yes
2019,29850,yes
2019,29851,yes
2019,29855,yes
2019,29856,yes
2019,29860,yes
2019,29861,yes
2019,29862,yes
2019,29863,yes
2019,29866,yes
2019,29867,yes
2019,29868,yes
2019,29870,yes
2019,29871,yes
2019,29873,yes
2019,29874,yes
2019,29875,yes
2019,29876,yes
2019,29877,yes
2019,29879,yes
2019,29880,yes
2019,29881,yes
2019,29882,yes
2019,29883,yes
2019,29884,yes
2019,29885,yes
2019,29886,yes
2019,29887,yes
2019,29888,yes
2019,29889,yes
2019,29891,yes
2019,29892,yes
2019,29893,yes
2019,29894,yes
2019,29895,yes
2019,29897,yes
2019,29898,yes
2019,29899,yes
2019,29900,yes
2019,29901,yes
2019,29902,yes
2019,29904,yes
2019,29905,yes
2019,29906,yes
2019,29907,yes
2019,29914,yes
2019,29915,yes
2019,29916,yes
2019,29999,yes
2019,30000,yes
2019,30020,yes
2019,30110,yes
2019,30115,yes
2019,30117,yes
2019,30118,yes
2019,30120,yes
2019,30124,yes
2019,30125,yes
2019,30130,yes
2019,30140,yes
2019,30150,yes
2019,30160,yes
2019,30200,yes
2019,30210,yes
2019,30220,yes
2019,30300,yes
2019,30310,yes
2019,30320,yes
2019,30400,yes
2019,30410,yes
2019,30420,yes
2019,30430,yes
2019,30435,yes
2019,30450,yes
2019,30460,yes
2019,30462,yes
2019,30465,yes
2019,30520,yes
2019,30540,yes
2019,30545,yes
2019,30560,yes
2019,30580,yes
2019,30600,yes
2019,30620,yes
2019,30630,yes
2019,30801,yes
2019,30802,yes
2019,30901,yes
2019,30903,yes
2019,30905,yes
2019,30906,yes
2019,30915,yes
2019,30920,yes
2019,30930,yes
2019,30999,yes
2019,31000,yes
2019,31002,yes
2019,31020,yes
2019,31030,yes
2019,31032,yes
2019,31040,yes
2019,31050,yes
2019,31051,yes
2019,31070,yes
2019,31075,yes
2019,31080,yes
2019,31081,yes
2019,31084,yes
2019,31085,yes
2019,31086,yes
2019,31087,yes
2019,31090,yes
2019,31200,yes
2019,31201,yes
2019,31205,yes
2019,31225,yes
2019,31230,yes
2019,31231,yes
2019,31233,yes
2019,31235,yes
2019,31237,yes
2019,31238,yes
2019,31239,yes
2019,31240,yes
2019,31241,yes
2019,31253,yes
2019,31254,yes
2019,31255,yes
2019,31256,yes
2019,31257,yes
2019,31259,yes
2019,31267,yes
2019,31276,yes
2019,31287,yes
2019,31288,yes
2019,31290,yes
2019,31291,yes
2019,31292,yes
2019,31293,yes
2019,31294,yes
2019,31295,yes
2019,31296,yes
2019,31297,yes
2019,31298,yes
2019,31299,yes
2019,31300,yes
2019,31360,yes
2019,31365,yes
2019,31367,yes
2019,31368,yes
2019,31370,yes
2019,31375,yes
2019,31380,yes
2019,31382,yes
2019,31390,yes
2019,31395,yes
2019,31400,yes
2019,31420,yes
2019,31500,yes
2019,31502,yes
2019,31505,yes
2019,31510,yes
2019,31511,yes
2019,31512,yes
2019,31513,yes
2019,31515,yes
2019,31520,yes
2019,31525,yes
2019,31526,yes
2019,31527,yes
2019,31528,yes
2019,31529,yes
2019,31530,yes
2019,31531,yes
2019,31535,yes
2019,31536,yes
2019,31540,yes
2019,31541,yes
2019,31545,yes
2019,31546,yes
2019,31551,yes
2019,31552,yes
2019,31553,yes
2019,31554,yes
2019,31560,yes
2019,31561,yes
2019,31570,yes
2019,31571,yes
2019,31572,yes
2019,31573,yes
2019,31574,yes
2019,31575,yes
2019,31576,yes
2019,31577,yes
2019,31578,yes
2019,31579,yes
2019,31580,yes
2019,31584,yes
2019,31587,yes
2019,31590,yes
2019,31591,yes
2019,31592,yes
2019,31599,yes
2019,31600,yes
2019,31601,yes
2019,31603,yes
2019,31605,yes
2019,31610,yes
2019,31611,yes
2019,31612,yes
2019,31613,yes
2019,31614,yes
2019,31615,yes
2019,31622,yes
2019,31623,yes
2019,31624,yes
2019,31625,yes
2019,31626,yes
2019,31628,yes
2019,31629,yes
2019,31630,yes
2019,31631,yes
2019,31634,yes
2019,31635,yes
2019,31636,yes
2019,31638,yes
2019,31640,yes
2019,31641,yes
2019,31643,yes
2019,31645,yes
2019,31646,yes
2019,31647,yes
2019,31648,yes
2019,31660,yes
2019,31661,yes
2019,31717,yes
2019,31720,yes
2019,31725,yes
2019,31730,yes
2019,31750,yes
2019,31755,yes
2019,31760,yes
2019,31766,yes
2019,31770,yes
2019,31775,yes
2019,31780,yes
2019,31781,yes
2019,31785,yes
2019,31786,yes
2019,31800,yes
2019,31805,yes
2019,31820,yes
2019,31825,yes
2019,31830,yes
2019,31899,yes
2019,32035,yes
2019,32036,yes
2019,32096,yes
2019,32097,yes
2019,32098,yes
2019,32100,yes
2019,32110,yes
2019,32120,yes
2019,32124,yes
2019,32140,yes
2019,32141,yes
2019,32150,yes
2019,32151,yes
2019,32160,yes
2019,32200,yes
2019,32215,yes
2019,32220,yes
2019,32225,yes
2019,32310,yes
2019,32320,yes
2019,32440,yes
2019,32442,yes
2019,32445,yes
2019,32480,yes
2019,32482,yes
2019,32484,yes
2019,32486,yes
2019,32488,yes
2019,32491,yes
2019,32503,yes
2019,32504,yes
2019,32505,yes
2019,32540,yes
2019,32550,yes
2019,32551,yes
2019,32552,yes
2019,32554,yes
2019,32555,yes
2019,32556,yes
2019,32557,yes
2019,32560,yes
2019,32561,yes
2019,32562,yes
2019,32601,yes
2019,32604,yes
2019,32606,yes
2019,32607,yes
2019,32608,yes
2019,32609,yes
2019,32650,yes
2019,32651,yes
2019,32652,yes
2019,32653,yes
2019,32654,yes
2019,32655,yes
2019,32656,yes
2019,32658,yes
2019,32659,yes
2019,32661,yes
2019,32662,yes
2019,32663,yes
2019,32664,yes
2019,32665,yes
2019,32666,yes
2019,32669,yes
2019,32670,yes
2019,32671,yes
2019,32672,yes
2019,32673,yes
2019,32701,yes
2019,32800,yes
2019,32810,yes
2019,32815,yes
2019,32820,yes
2019,32851,yes
2019,32852,yes
2019,32853,yes
2019,32854,yes
2019,32900,yes
2019,32905,yes
2019,32906,yes
2019,32940,yes
2019,32960,yes
2019,32994,yes
2019,32997,yes
2019,32998,yes
2019,32999,yes
2019,33010,yes
2019,33011,yes
2019,33015,yes
2019,33020,yes
2019,33025,yes
2019,33030,yes
2019,33031,yes
2019,33050,yes
2019,33120,yes
2019,33130,yes
2019,33140,yes
2019,33202,yes
2019,33203,yes
2019,33206,yes
2019,33207,yes
2019,33208,yes
2019,33210,yes
2019,33211,yes
2019,33212,yes
2019,33213,yes
2019,33214,yes
2019,33215,yes
2019,33216,yes
2019,33217,yes
2019,33218,yes
2019,33220,yes
2019,33221,yes
2019,33222,yes
2019,33223,yes
2019,33224,yes
2019,33226,yes
2019,33227,yes
2019,33228,yes
2019,33229,yes
2019,33230,yes
2019,33231,yes
2019,33233,yes
2019,33234,yes
2019,33235,yes
2019,33236,yes
2019,33237,yes
2019,33238,yes
2019,33240,yes
2019,33241,yes
2019,33243,yes
2019,33244,yes
2019,33249,yes
2019,33250,yes
2019,33251,yes
2019,33254,yes
2019,33255,yes
2019,33256,yes
2019,33261,yes
2019,33262,yes
2019,33263,yes
2019,33264,yes
2019,33265,yes
2019,33266,yes
2019,33270,yes
2019,33271,yes
2019,33272,yes
2019,33273,yes
2019,33274,yes
2019,33275,yes
2019,33289,yes
2019,33300,yes
2019,33305,yes
2019,33310,yes
2019,33315,yes
2019,33320,yes
2019,33321,yes
2019,33322,yes
2019,33330,yes
2019,33335,yes
2019,33340,yes
2019,33361,yes
2019,33362,yes
2019,33363,yes
2019,33364,yes
2019,33365,yes
2019,33366,yes
2019,33390,yes
2019,33391,yes
2019,33404,yes
2019,33405,yes
2019,33406,yes
2019,33410,yes
2019,33411,yes
2019,33412,yes
2019,33413,yes
2019,33414,yes
2019,33415,yes
2019,33416,yes
2019,33417,yes
2019,33418,yes
2019,33420,yes
2019,33422,yes
2019,33425,yes
2019,33426,yes
2019,33427,yes
2019,33430,yes
2019,33440,yes
2019,33460,yes
2019,33463,yes
2019,33464,yes
2019,33465,yes
2019,33468,yes
2019,33470,yes
2019,33471,yes
2019,33474,yes
2019,33475,yes
2019,33476,yes
2019,33477,yes
2019,33478,yes
2019,33496,yes
2019,33500,yes
2019,33501,yes
2019,33502,yes
2019,33503,yes
2019,33504,yes
2019,33505,yes
2019,33506,yes
2019,33507,yes
2019,33510,yes
2019,33511,yes
2019,33512,yes
2019,33513,yes
2019,33514,yes
2019,33516,yes
2019,33533,yes
2019,33534,yes
2019,33535,yes
2019,33536,yes
2019,33542,yes
2019,33545,yes
2019,33548,yes
2019,33600,yes
2019,33602,yes
2019,33606,yes
2019,33608,yes
2019,33610,yes
2019,33611,yes
2019,33612,yes
2019,33615,yes
2019,33617,yes
2019,33619,yes
2019,33620,yes
2019,33621,yes
2019,33622,yes
2019,33641,yes
2019,33645,yes
2019,33647,yes
2019,33660,yes
2019,33665,yes
2019,33670,yes
2019,33675,yes
2019,33676,yes
2019,33677,yes
2019,33681,yes
2019,33684,yes
2019,33688,yes
2019,33690,yes
2019,33692,yes
2019,33694,yes
2019,33697,yes
2019,33702,yes
2019,33710,yes
2019,33720,yes
2019,33722,yes
2019,33724,yes
2019,33726,yes
2019,33730,yes
2019,33732,yes
2019,33735,yes
2019,33736,yes
2019,33737,yes
2019,33750,yes
2019,33755,yes
2019,33762,yes
2019,33764,yes
2019,33766,yes
2019,33767,yes
2019,33770,yes
2019,33771,yes
2019,33774,yes
2019,33775,yes
2019,33776,yes
2019,33777,yes
2019,33778,yes
2019,33779,yes
2019,33780,yes
2019,33781,yes
2019,33782,yes
2019,33783,yes
2019,33786,yes
2019,33788,yes
2019,33800,yes
2019,33802,yes
2019,33803,yes
2019,33813,yes
2019,33814,yes
2019,33820,yes
2019,33822,yes
2019,33824,yes
2019,33840,yes
2019,33845,yes
2019,33851,yes
2019,33852,yes
2019,33853,yes
2019,33860,yes
2019,33863,yes
2019,33864,yes
2019,33870,yes
2019,33875,yes
2019,33877,yes
2019,33880,yes
2019,33881,yes
2019,33883,yes
2019,33886,yes
2019,33889,yes
2019,33891,yes
2019,33910,yes
2019,33915,yes
2019,33916,yes
2019,33917,yes
2019,33920,yes
2019,33922,yes
2019,33925,yes
2019,33926,yes
2019,33927,yes
2019,33928,yes
2019,33935,yes
2019,33945,yes
2019,33946,yes
2019,33947,yes
2019,33948,yes
2019,33949,yes
2019,33951,yes
2019,33952,yes
2019,33953,yes
2019,33954,yes
2019,33955,yes
2019,33956,yes
2019,33957,yes
2019,33958,yes
2019,33959,yes
2019,33962,yes
2019,33963,yes
2019,33964,yes
2019,33965,yes
2019,33966,yes
2019,33967,yes
2019,33968,yes
2019,33969,yes
2019,33970,yes
2019,33971,yes
2019,33973,yes
2019,33974,yes
2019,33975,yes
2019,33976,yes
2019,33977,yes
2019,33978,yes
2019,33979,yes
2019,33980,yes
2019,33981,yes
2019,33982,yes
2019,33983,yes
2019,33984,yes
2019,33985,yes
2019,33986,yes
2019,33988,yes
2019,33989,yes
2019,33990,yes
2019,33991,yes
2019,33992,yes
2019,33993,yes
2019,33999,yes
2019,34001,yes
2019,34051,yes
2019,34101,yes
2019,34111,yes
2019,34151,yes
2019,34201,yes
2019,34203,yes
2019,34401,yes
2019,34421,yes
2019,34451,yes
2019,34471,yes
2019,34490,yes
2019,34501,yes
2019,34502,yes
2019,34510,yes
2019,34520,yes
2019,34530,yes
2019,34701,yes
2019,34702,yes
2019,34703,yes
2019,34704,yes
2019,34705,yes
2019,34706,yes
2019,34707,yes
2019,34708,yes
2019,34710,yes
2019,34712,yes
2019,34830,yes
2019,34831,yes
2019,34832,yes
2019,34839,yes
2019,34841,yes
2019,34842,yes
2019,34843,yes
2019,34844,yes
2019,34845,yes
2019,34846,yes
2019,34847,yes
2019,34848,yes
2019,35001,yes
2019,35002,yes
2019,35005,yes
2019,35011,yes
2019,35013,yes
2019,35021,yes
2019,35022,yes
2019,35045,yes
2019,35081,yes
2019,35082,yes
2019,35091,yes
2019,35092,yes
2019,35102,yes
2019,35103,yes
2019,35111,yes
2019,35112,yes
2019,35121,yes
2019,35122,yes
2019,35131,yes
2019,35132,yes
2019,35141,yes
2019,35142,yes
2019,35151,yes
2019,35152,yes
2019,35180,yes
2019,35182,yes
2019,35184,yes
2019,35188,yes
2019,35189,yes
2019,35190,yes
2019,35201,yes
2019,35206,yes
2019,35207,yes
2019,35211,yes
2019,35216,yes
2019,35221,yes
2019,35226,yes
2019,35231,yes
2019,35236,yes
2019,35241,yes
2019,35246,yes
2019,35251,yes
2019,35256,yes
2019,35261,yes
2019,35266,yes
2019,35271,yes
2019,35276,yes
2019,35281,yes
2019,35286,yes
2019,35301,yes
2019,35302,yes
2019,35303,yes
2019,35304,yes
2019,35305,yes
2019,35311,yes
2019,35321,yes
2019,35331,yes
2019,35341,yes
2019,35351,yes
2019,35355,yes
2019,35361,yes
2019,35363,yes
2019,35371,yes
2019,35372,yes
2019,35501,yes
2019,35506,yes
2019,35508,yes
2019,35509,yes
2019,35510,yes
2019,35511,yes
2019,35512,yes
2019,35515,yes
2019,35516,yes
2019,35518,yes
2019,35521,yes
