icd9,edcnnpa,edcnpa,epct,noner,injury,psych,alcohol,drug
99681,0,0,0,0,1,0,0,0
99682,0,0,0,0,1,0,0,0
99683,0,0,0,0,1,0,0,0
99684,0,0,0,0,1,0,0,0
99685,0,0,0,0,1,0,0,0
99686,0,0,0,0,1,0,0,0
99687,0,0,0,0,1,0,0,0
99688,0,0,0,0,1,0,0,0
99689,0,0,0,0,1,0,0,0
9969,0,0,0,0,1,0,0,0
99690,0,0,0,0,1,0,0,0
99691,0,0,0,0,1,0,0,0
99692,0,0,0,0,1,0,0,0
99693,0,0,0,0,1,0,0,0
99694,0,0,0,0,1,0,0,0
99695,0,0,0,0,1,0,0,0
99696,0,0,0,0,1,0,0,0
99699,0,0,0,0,1,0,0,0
997,0,0,0,0,1,0,0,0
9970,0,0,0,0,1,0,0,0
99700,0,0,0,0,1,0,0,0
99701,0,0,0,0,1,0,0,0
99702,0,0,0,0,1,0,0,0
99709,0,0,0,0,1,0,0,0
9971,0,0,0,0,1,0,0,0
9972,0,0,0,0,1,0,0,0
9973,0,0,0,0,1,0,0,0
99731,0,0,0,0,1,0,0,0
99732,0,0,0,0,1,0,0,0
99739,0,0,0,0,1,0,0,0
9974,0,0,0,0,1,0,0,0
99741,0,0,0,0,1,0,0,0
99749,0,0,0,0,1,0,0,0
9975,0,0,0,0,1,0,0,0
9976,0,0,0,0,1,0,0,0
99760,0,0,0,0,1,0,0,0
99761,0,0,0,0,1,0,0,0
99762,0,0,0,0,1,0,0,0
99769,0,0,0,0,1,0,0,0
99771,0,0,0,0,1,0,0,0
99772,0,0,0,0,1,0,0,0
99779,0,0,0,0,1,0,0,0
9979,0,0,0,0,1,0,0,0
99791,0,0,0,0,1,0,0,0
99799,0,0,0,0,1,0,0,0
998,0,0,0,0,1,0,0,0
9980,0,0,0,0,1,0,0,0
99800,0,0,0,0,1,0,0,0
99801,0,0,0,0,1,0,0,0
99802,0,0,0,0,1,0,0,0
99809,0,0,0,0,1,0,0,0
9981,0,0,0,0,1,0,0,0
99811,0,0,0,0,1,0,0,0
99812,0,0,0,0,1,0,0,0
99813,0,0,0,0,1,0,0,0
9982,0,0,0,0,1,0,0,0
9983,0,0,0,0,1,0,0,0
99830,0,0,0,0,1,0,0,0
99831,0,0,0,0,1,0,0,0
99832,0,0,0,0,1,0,0,0
99833,0,0,0,0,1,0,0,0
9984,0,0,0,0,1,0,0,0
9985,0,0,0,0,1,0,0,0
99851,0,0,0,0,1,0,0,0
99859,0,0,0,0,1,0,0,0
9986,0,0,0,0,1,0,0,0
9987,0,0,0,0,1,0,0,0
9988,0,0,0,0,1,0,0,0
99881,0,0,0,0,1,0,0,0
99882,0,0,0,0,1,0,0,0
99883,0,0,0,0,1,0,0,0
99889,0,0,0,0,1,0,0,0
9989,0,0,0,0,1,0,0,0
999,0,0,0,0,1,0,0,0
9990,0,0,0,0,1,0,0,0
9991,0,0,0,0,1,0,0,0
9992,0,0,0,0,1,0,0,0
9993,0,0,0,0,1,0,0,0
99931,0,0,0,0,1,0,0,0
99932,0,0,0,0,1,0,0,0
99933,0,0,0,0,1,0,0,0
99934,0,0,0,0,1,0,0,0
99939,0,0,0,0,1,0,0,0
9994,0,0,0,0,1,0,0,0
99941,0,0,0,0,1,0,0,0
99942,0,0,0,0,1,0,0,0
99949,0,0,0,0,1,0,0,0
9995,0,0,0,0,1,0,0,0
99951,0,0,0,0,1,0,0,0
99952,0,0,0,0,1,0,0,0
99959,0,0,0,0,1,0,0,0
9996,0,0,0,0,1,0,0,0
99960,0,0,0,0,1,0,0,0
99961,0,0,0,0,1,0,0,0
99962,0,0,0,0,1,0,0,0
99963,0,0,0,0,1,0,0,0
99969,0,0,0,0,1,0,0,0
9997,0,0,0,0,1,0,0,0
99970,0,0,0,0,1,0,0,0
99971,0,0,0,0,1,0,0,0
99972,0,0,0,0,1,0,0,0
99973,0,0,0,0,1,0,0,0
99974,0,0,0,0,1,0,0,0
99975,0,0,0,0,1,0,0,0
99976,0,0,0,0,1,0,0,0
99977,0,0,0,0,1,0,0,0
99978,0,0,0,0,1,0,0,0
99979,0,0,0,0,1,0,0,0
9998,0,0,0,0,1,0,0,0
99980,0,0,0,0,1,0,0,0
99981,0,0,0,0,1,0,0,0
99982,0,0,0,0,1,0,0,0
99983,0,0,0,0,1,0,0,0
99984,0,0,0,0,1,0,0,0
99985,0,0,0,0,1,0,0,0
99988,0,0,0,0,1,0,0,0
99989,0,0,0,0,1,0,0,0
9999,0,0,0,0,1,0,0,0
E0000,1,0,0,0,0,0,0,0
E0001,1,0,0,0,0,0,0,0
E0002,1,0,0,0,0,0,0,0
E0008,1,0,0,0,0,0,0,0
E0009,1,0,0,0,0,0,0,0
E0010,1,0,0,0,0,0,0,0
E0011,1,0,0,0,0,0,0,0
E0020,1,0,0,0,0,0,0,0
E0021,1,0,0,0,0,0,0,0
E0022,1,0,0,0,0,0,0,0
E0023,1,0,0,0,0,0,0,0
E0024,1,0,0,0,0,0,0,0
E0025,1,0,0,0,0,0,0,0
E0026,1,0,0,0,0,0,0,0
E0027,1,0,0,0,0,0,0,0
E0028,1,0,0,0,0,0,0,0
E0029,1,0,0,0,0,0,0,0
E0030,1,0,0,0,0,0,0,0
E0031,1,0,0,0,0,0,0,0
E0032,1,0,0,0,0,0,0,0
E0033,1,0,0,0,0,0,0,0
E0039,1,0,0,0,0,0,0,0
E0040,1,0,0,0,0,0,0,0
E0041,1,0,0,0,0,0,0,0
E0042,1,0,0,0,0,0,0,0
E0043,1,0,0,0,0,0,0,0
E0044,1,0,0,0,0,0,0,0
E0049,1,0,0,0,0,0,0,0
E0050,1,0,0,0,0,0,0,0
E0051,1,0,0,0,0,0,0,0
E0052,1,0,0,0,0,0,0,0
E0053,1,0,0,0,0,0,0,0
E0054,1,0,0,0,0,0,0,0
E0059,1,0,0,0,0,0,0,0
E0060,1,0,0,0,0,0,0,0
E0061,1,0,0,0,0,0,0,0
E0062,1,0,0,0,0,0,0,0
E0063,1,0,0,0,0,0,0,0
E0064,1,0,0,0,0,0,0,0
E0065,1,0,0,0,0,0,0,0
E0066,1,0,0,0,0,0,0,0
E0069,1,0,0,0,0,0,0,0
E0070,1,0,0,0,0,0,0,0
E0071,1,0,0,0,0,0,0,0
E0072,1,0,0,0,0,0,0,0
E0073,1,0,0,0,0,0,0,0
E0074,1,0,0,0,0,0,0,0
E0075,1,0,0,0,0,0,0,0
E0076,1,0,0,0,0,0,0,0
E0077,1,0,0,0,0,0,0,0
E0078,1,0,0,0,0,0,0,0
E0079,1,0,0,0,0,0,0,0
E0080,1,0,0,0,0,0,0,0
E0081,1,0,0,0,0,0,0,0
E0082,1,0,0,0,0,0,0,0
E0083,1,0,0,0,0,0,0,0
E0084,1,0,0,0,0,0,0,0
E0089,1,0,0,0,0,0,0,0
E0090,1,0,0,0,0,0,0,0
E0091,1,0,0,0,0,0,0,0
E0092,1,0,0,0,0,0,0,0
E0093,1,0,0,0,0,0,0,0
E0094,1,0,0,0,0,0,0,0
E0095,1,0,0,0,0,0,0,0
E0099,1,0,0,0,0,0,0,0
E0100,1,0,0,0,0,0,0,0
E0101,1,0,0,0,0,0,0,0
E0102,1,0,0,0,0,0,0,0
E0103,1,0,0,0,0,0,0,0
E0109,1,0,0,0,0,0,0,0
E0110,1,0,0,0,0,0,0,0
E0111,1,0,0,0,0,0,0,0
E0119,1,0,0,0,0,0,0,0
E0120,1,0,0,0,0,0,0,0
E0121,1,0,0,0,0,0,0,0
E0122,1,0,0,0,0,0,0,0
E0129,1,0,0,0,0,0,0,0
E0130,1,0,0,0,0,0,0,0
E0131,1,0,0,0,0,0,0,0
E0132,1,0,0,0,0,0,0,0
E0133,1,0,0,0,0,0,0,0
E0134,1,0,0,0,0,0,0,0
E0135,1,0,0,0,0,0,0,0
E0138,1,0,0,0,0,0,0,0
E0139,1,0,0,0,0,0,0,0
E0140,1,0,0,0,0,0,0,0
E0141,1,0,0,0,0,0,0,0
E0149,1,0,0,0,0,0,0,0
E0150,1,0,0,0,0,0,0,0
E0151,1,0,0,0,0,0,0,0
E0152,1,0,0,0,0,0,0,0
E0159,1,0,0,0,0,0,0,0
E0160,1,0,0,0,0,0,0,0
E0161,1,0,0,0,0,0,0,0
E0162,1,0,0,0,0,0,0,0
E0169,1,0,0,0,0,0,0,0
E0170,1,0,0,0,0,0,0,0
E0179,1,0,0,0,0,0,0,0
E0180,1,0,0,0,0,0,0,0
E0181,1,0,0,0,0,0,0,0
E0182,1,0,0,0,0,0,0,0
E0183,1,0,0,0,0,0,0,0
E0190,1,0,0,0,0,0,0,0
E0191,1,0,0,0,0,0,0,0
E0192,1,0,0,0,0,0,0,0
E0199,1,0,0,0,0,0,0,0
E0290,1,0,0,0,0,0,0,0
E0291,1,0,0,0,0,0,0,0
E0292,1,0,0,0,0,0,0,0
E0299,1,0,0,0,0,0,0,0
E030,1,0,0,0,0,0,0,0
E800,0,0,0,0,1,0,0,0
E8000,0,0,0,0,1,0,0,0
E8001,0,0,0,0,1,0,0,0
E8002,0,0,0,0,1,0,0,0
E8003,0,0,0,0,1,0,0,0
E8008,0,0,0,0,1,0,0,0
E8009,0,0,0,0,1,0,0,0
E801,0,0,0,0,1,0,0,0
E8010,0,0,0,0,1,0,0,0
E8011,0,0,0,0,1,0,0,0
E8012,0,0,0,0,1,0,0,0
E8013,0,0,0,0,1,0,0,0
E8018,0,0,0,0,1,0,0,0
E8019,0,0,0,0,1,0,0,0
E802,0,0,0,0,1,0,0,0
E8020,0,0,0,0,1,0,0,0
E8021,0,0,0,0,1,0,0,0
E8022,0,0,0,0,1,0,0,0
E8023,0,0,0,0,1,0,0,0
E8028,0,0,0,0,1,0,0,0
E8029,0,0,0,0,1,0,0,0
E803,0,0,0,0,1,0,0,0
E8030,0,0,0,0,1,0,0,0
E8031,0,0,0,0,1,0,0,0
E8032,0,0,0,0,1,0,0,0
E8033,0,0,0,0,1,0,0,0
E8038,0,0,0,0,1,0,0,0
E8039,0,0,0,0,1,0,0,0
E804,0,0,0,0,1,0,0,0
E8040,0,0,0,0,1,0,0,0
E8041,0,0,0,0,1,0,0,0
E8042,0,0,0,0,1,0,0,0
E8043,0,0,0,0,1,0,0,0
E8048,0,0,0,0,1,0,0,0
E8049,0,0,0,0,1,0,0,0
E805,0,0,0,0,1,0,0,0
E8050,0,0,0,0,1,0,0,0
E8051,0,0,0,0,1,0,0,0
E8052,0,0,0,0,1,0,0,0
E8053,0,0,0,0,1,0,0,0
E8058,0,0,0,0,1,0,0,0
E8059,0,0,0,0,1,0,0,0
E806,0,0,0,0,1,0,0,0
E8060,0,0,0,0,1,0,0,0
E8061,0,0,0,0,1,0,0,0
E8062,0,0,0,0,1,0,0,0
E8063,0,0,0,0,1,0,0,0
E8068,0,0,0,0,1,0,0,0
E8069,0,0,0,0,1,0,0,0
E807,0,0,0,0,1,0,0,0
E8070,0,0,0,0,1,0,0,0
E8071,0,0,0,0,1,0,0,0
E8072,0,0,0,0,1,0,0,0
E8073,0,0,0,0,1,0,0,0
E8078,0,0,0,0,1,0,0,0
E8079,0,0,0,0,1,0,0,0
E810,0,0,0,0,1,0,0,0
E8100,0,0,0,0,1,0,0,0
E8101,0,0,0,0,1,0,0,0
E8102,0,0,0,0,1,0,0,0
E8103,0,0,0,0,1,0,0,0
E8104,0,0,0,0,1,0,0,0
E8105,0,0,0,0,1,0,0,0
E8106,0,0,0,0,1,0,0,0
E8107,0,0,0,0,1,0,0,0
E8108,0,0,0,0,1,0,0,0
E8109,0,0,0,0,1,0,0,0
E811,0,0,0,0,1,0,0,0
E8110,0,0,0,0,1,0,0,0
E8111,0,0,0,0,1,0,0,0
E8112,0,0,0,0,1,0,0,0
E8113,0,0,0,0,1,0,0,0
E8114,0,0,0,0,1,0,0,0
E8115,0,0,0,0,1,0,0,0
E8116,0,0,0,0,1,0,0,0
E8117,0,0,0,0,1,0,0,0
E8118,0,0,0,0,1,0,0,0
E8119,0,0,0,0,1,0,0,0
E812,0,0,0,0,1,0,0,0
E8120,0,0,0,0,1,0,0,0
E8121,0,0,0,0,1,0,0,0
E8122,0,0,0,0,1,0,0,0
E8123,0,0,0,0,1,0,0,0
E8124,0,0,0,0,1,0,0,0
E8125,0,0,0,0,1,0,0,0
E8126,0,0,0,0,1,0,0,0
E8127,0,0,0,0,1,0,0,0
E8128,0,0,0,0,1,0,0,0
E8129,0,0,0,0,1,0,0,0
E813,0,0,0,0,1,0,0,0
E8130,0,0,0,0,1,0,0,0
E8131,0,0,0,0,1,0,0,0
E8132,0,0,0,0,1,0,0,0
E8133,0,0,0,0,1,0,0,0
E8134,0,0,0,0,1,0,0,0
E8135,0,0,0,0,1,0,0,0
E8136,0,0,0,0,1,0,0,0
E8137,0,0,0,0,1,0,0,0
E8138,0,0,0,0,1,0,0,0
E8139,0,0,0,0,1,0,0,0
E814,0,0,0,0,1,0,0,0
E8140,0,0,0,0,1,0,0,0
E8141,0,0,0,0,1,0,0,0
E8142,0,0,0,0,1,0,0,0
E8143,0,0,0,0,1,0,0,0
E8144,0,0,0,0,1,0,0,0
E8145,0,0,0,0,1,0,0,0
E8146,0,0,0,0,1,0,0,0
E8147,0,0,0,0,1,0,0,0
E8148,0,0,0,0,1,0,0,0
E8149,0,0,0,0,1,0,0,0
E815,0,0,0,0,1,0,0,0
E8150,0,0,0,0,1,0,0,0
E8151,0,0,0,0,1,0,0,0
E8152,0,0,0,0,1,0,0,0
E8153,0,0,0,0,1,0,0,0
E8154,0,0,0,0,1,0,0,0
E8155,0,0,0,0,1,0,0,0
E8156,0,0,0,0,1,0,0,0
E8157,0,0,0,0,1,0,0,0
E8158,0,0,0,0,1,0,0,0
E8159,0,0,0,0,1,0,0,0
E816,0,0,0,0,1,0,0,0
E8160,0,0,0,0,1,0,0,0
E8161,0,0,0,0,1,0,0,0
E8162,0,0,0,0,1,0,0,0
E8163,0,0,0,0,1,0,0,0
E8164,0,0,0,0,1,0,0,0
E8165,0,0,0,0,1,0,0,0
E8166,0,0,0,0,1,0,0,0
E8167,0,0,0,0,1,0,0,0
E8168,0,0,0,0,1,0,0,0
E8169,0,0,0,0,1,0,0,0
E817,0,0,0,0,1,0,0,0
E8170,0,0,0,0,1,0,0,0
E8171,0,0,0,0,1,0,0,0
E8172,0,0,0,0,1,0,0,0
E8173,0,0,0,0,1,0,0,0
E8174,0,0,0,0,1,0,0,0
E8175,0,0,0,0,1,0,0,0
E8176,0,0,0,0,1,0,0,0
E8177,0,0,0,0,1,0,0,0
E8178,0,0,0,0,1,0,0,0
E8179,0,0,0,0,1,0,0,0
E818,0,0,0,0,1,0,0,0
E8180,0,0,0,0,1,0,0,0
E8181,0,0,0,0,1,0,0,0
E8182,0,0,0,0,1,0,0,0
E8183,0,0,0,0,1,0,0,0
E8184,0,0,0,0,1,0,0,0
E8185,0,0,0,0,1,0,0,0
E8186,0,0,0,0,1,0,0,0
E8187,0,0,0,0,1,0,0,0
E8188,0,0,0,0,1,0,0,0
E8189,0,0,0,0,1,0,0,0
E819,0,0,0,0,1,0,0,0
E8190,0,0,0,0,1,0,0,0
E8191,0,0,0,0,1,0,0,0
E8192,0,0,0,0,1,0,0,0
E8193,0,0,0,0,1,0,0,0
E8194,0,0,0,0,1,0,0,0
E8195,0,0,0,0,1,0,0,0
E8196,0,0,0,0,1,0,0,0
E8197,0,0,0,0,1,0,0,0
E8198,0,0,0,0,1,0,0,0
E8199,0,0,0,0,1,0,0,0
E820,0,0,0,0,1,0,0,0
E8200,0,0,0,0,1,0,0,0
E8201,0,0,0,0,1,0,0,0
E8202,0,0,0,0,1,0,0,0
E8203,0,0,0,0,1,0,0,0
E8204,0,0,0,0,1,0,0,0
E8205,0,0,0,0,1,0,0,0
E8206,0,0,0,0,1,0,0,0
E8207,0,0,0,0,1,0,0,0
E8208,0,0,0,0,1,0,0,0
E8209,0,0,0,0,1,0,0,0
E821,0,0,0,0,1,0,0,0
E8210,0,0,0,0,1,0,0,0
E8211,0,0,0,0,1,0,0,0
E8212,0,0,0,0,1,0,0,0
E8213,0,0,0,0,1,0,0,0
E8214,0,0,0,0,1,0,0,0
E8215,0,0,0,0,1,0,0,0
E8216,0,0,0,0,1,0,0,0
E8217,0,0,0,0,1,0,0,0
E8218,0,0,0,0,1,0,0,0
E8219,0,0,0,0,1,0,0,0
E822,0,0,0,0,1,0,0,0
E8220,0,0,0,0,1,0,0,0
E8221,0,0,0,0,1,0,0,0
E8222,0,0,0,0,1,0,0,0
E8223,0,0,0,0,1,0,0,0
E8224,0,0,0,0,1,0,0,0
E8225,0,0,0,0,1,0,0,0
E8226,0,0,0,0,1,0,0,0
E8227,0,0,0,0,1,0,0,0
E8228,0,0,0,0,1,0,0,0
E8229,0,0,0,0,1,0,0,0
E823,0,0,0,0,1,0,0,0
E8230,0,0,0,0,1,0,0,0
E8231,0,0,0,0,1,0,0,0
E8232,0,0,0,0,1,0,0,0
E8233,0,0,0,0,1,0,0,0
E8234,0,0,0,0,1,0,0,0
E8235,0,0,0,0,1,0,0,0
E8236,0,0,0,0,1,0,0,0
E8237,0,0,0,0,1,0,0,0
E8238,0,0,0,0,1,0,0,0
E8239,0,0,0,0,1,0,0,0
E824,0,0,0,0,1,0,0,0
E8240,0,0,0,0,1,0,0,0
E8241,0,0,0,0,1,0,0,0
E8242,0,0,0,0,1,0,0,0
E8243,0,0,0,0,1,0,0,0
E8244,0,0,0,0,1,0,0,0
E8245,0,0,0,0,1,0,0,0
E8246,0,0,0,0,1,0,0,0
E8247,0,0,0,0,1,0,0,0
E8248,0,0,0,0,1,0,0,0
E8249,0,0,0,0,1,0,0,0
E825,0,0,0,0,1,0,0,0
E8250,0,0,0,0,1,0,0,0
E8251,0,0,0,0,1,0,0,0
E8252,0,0,0,0,1,0,0,0
E8253,0,0,0,0,1,0,0,0
E8254,0,0,0,0,1,0,0,0
E8255,0,0,0,0,1,0,0,0
E8256,0,0,0,0,1,0,0,0
E8257,0,0,0,0,1,0,0,0
E8258,0,0,0,0,1,0,0,0
E8259,0,0,0,0,1,0,0,0
E826,0,0,0,0,1,0,0,0
E8260,0,0,0,0,1,0,0,0
E8261,0,0,0,0,1,0,0,0
E8262,0,0,0,0,1,0,0,0
E8263,0,0,0,0,1,0,0,0
E8264,0,0,0,0,1,0,0,0
E8268,0,0,0,0,1,0,0,0
E8269,0,0,0,0,1,0,0,0
E827,0,0,0,0,1,0,0,0
E8270,0,0,0,0,1,0,0,0
E8272,0,0,0,0,1,0,0,0
E8273,0,0,0,0,1,0,0,0
E8274,0,0,0,0,1,0,0,0
E8278,0,0,0,0,1,0,0,0
E8279,0,0,0,0,1,0,0,0
E828,0,0,0,0,1,0,0,0
E8280,0,0,0,0,1,0,0,0
E8282,0,0,0,0,1,0,0,0
E8284,0,0,0,0,1,0,0,0
E8288,0,0,0,0,1,0,0,0
E8289,0,0,0,0,1,0,0,0
E829,0,0,0,0,1,0,0,0
E8290,0,0,0,0,1,0,0,0
E8294,0,0,0,0,1,0,0,0
E8298,0,0,0,0,1,0,0,0
E8299,0,0,0,0,1,0,0,0
E830,0,0,0,0,1,0,0,0
E8300,0,0,0,0,1,0,0,0
E8301,0,0,0,0,1,0,0,0
E8302,0,0,0,0,1,0,0,0
E8303,0,0,0,0,1,0,0,0
E8304,0,0,0,0,1,0,0,0
E8305,0,0,0,0,1,0,0,0
E8306,0,0,0,0,1,0,0,0
E8307,0,0,0,0,1,0,0,0
E8308,0,0,0,0,1,0,0,0
E8309,0,0,0,0,1,0,0,0
E831,0,0,0,0,1,0,0,0
E8310,0,0,0,0,1,0,0,0
E8311,0,0,0,0,1,0,0,0
E8312,0,0,0,0,1,0,0,0
E8313,0,0,0,0,1,0,0,0
E8314,0,0,0,0,1,0,0,0
E8315,0,0,0,0,1,0,0,0
E8316,0,0,0,0,1,0,0,0
E8317,0,0,0,0,1,0,0,0
E8318,0,0,0,0,1,0,0,0
E8319,0,0,0,0,1,0,0,0
E832,0,0,0,0,1,0,0,0
E8320,0,0,0,0,1,0,0,0
E8321,0,0,0,0,1,0,0,0
E8322,0,0,0,0,1,0,0,0
E8323,0,0,0,0,1,0,0,0
E8324,0,0,0,0,1,0,0,0
E8325,0,0,0,0,1,0,0,0
E8326,0,0,0,0,1,0,0,0
E8327,0,0,0,0,1,0,0,0
E8328,0,0,0,0,1,0,0,0
E8329,0,0,0,0,1,0,0,0
E833,0,0,0,0,1,0,0,0
E8330,0,0,0,0,1,0,0,0
E8331,0,0,0,0,1,0,0,0
E8332,0,0,0,0,1,0,0,0
E8333,0,0,0,0,1,0,0,0
E8334,0,0,0,0,1,0,0,0
E8335,0,0,0,0,1,0,0,0
E8336,0,0,0,0,1,0,0,0
E8337,0,0,0,0,1,0,0,0
E8338,0,0,0,0,1,0,0,0
E8339,0,0,0,0,1,0,0,0
E834,0,0,0,0,1,0,0,0
E8340,0,0,0,0,1,0,0,0
E8341,0,0,0,0,1,0,0,0
E8342,0,0,0,0,1,0,0,0
E8343,0,0,0,0,1,0,0,0
E8344,0,0,0,0,1,0,0,0
E8345,0,0,0,0,1,0,0,0
E8346,0,0,0,0,1,0,0,0
E8347,0,0,0,0,1,0,0,0
E8348,0,0,0,0,1,0,0,0
E8349,0,0,0,0,1,0,0,0
E835,0,0,0,0,1,0,0,0
E8350,0,0,0,0,1,0,0,0
E8351,0,0,0,0,1,0,0,0
E8352,0,0,0,0,1,0,0,0
E8353,0,0,0,0,1,0,0,0
E8354,0,0,0,0,1,0,0,0
E8355,0,0,0,0,1,0,0,0
E8356,0,0,0,0,1,0,0,0
E8357,0,0,0,0,1,0,0,0
E8358,0,0,0,0,1,0,0,0
E8359,0,0,0,0,1,0,0,0
E836,0,0,0,0,1,0,0,0
E8360,0,0,0,0,1,0,0,0
E8361,0,0,0,0,1,0,0,0
E8362,0,0,0,0,1,0,0,0
E8363,0,0,0,0,1,0,0,0
E8364,0,0,0,0,1,0,0,0
E8365,0,0,0,0,1,0,0,0
E8366,0,0,0,0,1,0,0,0
E8367,0,0,0,0,1,0,0,0
E8368,0,0,0,0,1,0,0,0
E8369,0,0,0,0,1,0,0,0
E837,0,0,0,0,1,0,0,0
E8370,0,0,0,0,1,0,0,0
E8371,0,0,0,0,1,0,0,0
E8372,0,0,0,0,1,0,0,0
E8373,0,0,0,0,1,0,0,0
E8374,0,0,0,0,1,0,0,0
E8375,0,0,0,0,1,0,0,0
E8376,0,0,0,0,1,0,0,0
E8377,0,0,0,0,1,0,0,0
E8378,0,0,0,0,1,0,0,0
E8379,0,0,0,0,1,0,0,0
E838,0,0,0,0,1,0,0,0
E8380,0,0,0,0,1,0,0,0
E8381,0,0,0,0,1,0,0,0
E8382,0,0,0,0,1,0,0,0
E8383,0,0,0,0,1,0,0,0
E8384,0,0,0,0,1,0,0,0
E8385,0,0,0,0,1,0,0,0
E8386,0,0,0,0,1,0,0,0
E8387,0,0,0,0,1,0,0,0
E8388,0,0,0,0,1,0,0,0
E8389,0,0,0,0,1,0,0,0
E840,0,0,0,0,1,0,0,0
E8400,0,0,0,0,1,0,0,0
E8401,0,0,0,0,1,0,0,0
E8402,0,0,0,0,1,0,0,0
E8403,0,0,0,0,1,0,0,0
E8404,0,0,0,0,1,0,0,0
E8405,0,0,0,0,1,0,0,0
E8406,0,0,0,0,1,0,0,0
E8407,0,0,0,0,1,0,0,0
E8408,0,0,0,0,1,0,0,0
E8409,0,0,0,0,1,0,0,0
E841,0,0,0,0,1,0,0,0
E8410,0,0,0,0,1,0,0,0
E8411,0,0,0,0,1,0,0,0
E8412,0,0,0,0,1,0,0,0
E8413,0,0,0,0,1,0,0,0
E8414,0,0,0,0,1,0,0,0
E8415,0,0,0,0,1,0,0,0
E8416,0,0,0,0,1,0,0,0
E8417,0,0,0,0,1,0,0,0
E8418,0,0,0,0,1,0,0,0
E8419,0,0,0,0,1,0,0,0
E842,0,0,0,0,1,0,0,0
E8426,0,0,0,0,1,0,0,0
E8427,0,0,0,0,1,0,0,0
E8428,0,0,0,0,1,0,0,0
E8429,0,0,0,0,1,0,0,0
E843,0,0,0,0,1,0,0,0
E8430,0,0,0,0,1,0,0,0
E8431,0,0,0,0,1,0,0,0
E8432,0,0,0,0,1,0,0,0
E8433,0,0,0,0,1,0,0,0
E8434,0,0,0,0,1,0,0,0
E8435,0,0,0,0,1,0,0,0
E8436,0,0,0,0,1,0,0,0
E8437,0,0,0,0,1,0,0,0
E8438,0,0,0,0,1,0,0,0
E8439,0,0,0,0,1,0,0,0
E844,0,0,0,0,1,0,0,0
E8440,0,0,0,0,1,0,0,0
E8441,0,0,0,0,1,0,0,0
E8442,0,0,0,0,1,0,0,0
E8443,0,0,0,0,1,0,0,0
E8444,0,0,0,0,1,0,0,0
E8445,0,0,0,0,1,0,0,0
E8446,0,0,0,0,1,0,0,0
E8447,0,0,0,0,1,0,0,0
E8448,0,0,0,0,1,0,0,0
E8449,0,0,0,0,1,0,0,0
E845,0,0,0,0,1,0,0,0
E8450,0,0,0,0,1,0,0,0
E8458,0,0,0,0,1,0,0,0
E8459,0,0,0,0,1,0,0,0
E846,0,0,0,0,1,0,0,0
E847,0,0,0,0,1,0,0,0
E848,0,0,0,0,1,0,0,0
E849,0,0,0,0,1,0,0,0
E8490,0,0,0,0,1,0,0,0
E8491,0,0,0,0,1,0,0,0
E8492,0,0,0,0,1,0,0,0
E8493,0,0,0,0,1,0,0,0
E8494,0,0,0,0,1,0,0,0
E8495,0,0,0,0,1,0,0,0
E8496,0,0,0,0,1,0,0,0
E8497,0,0,0,0,1,0,0,0
E8498,0,0,0,0,1,0,0,0
E8499,0,0,0,0,1,0,0,0
E850,0,0,0,0,1,0,0,0
E8500,0,0,0,0,1,0,0,0
E8501,0,0,0,0,1,0,0,0
E8502,0,0,0,0,1,0,0,0
E8503,0,0,0,0,1,0,0,0
E8504,0,0,0,0,1,0,0,0
E8505,0,0,0,0,1,0,0,0
E8506,0,0,0,0,1,0,0,0
E8507,0,0,0,0,1,0,0,0
E8508,0,0,0,0,1,0,0,0
E8509,0,0,0,0,1,0,0,0
E851,0,0,0,0,1,0,0,0
E852,0,0,0,0,1,0,0,0
E8520,0,0,0,0,1,0,0,0
E8521,0,0,0,0,1,0,0,0
E8522,0,0,0,0,1,0,0,0
E8523,0,0,0,0,1,0,0,0
E8524,0,0,0,0,1,0,0,0
E8525,0,0,0,0,1,0,0,0
E8528,0,0,0,0,1,0,0,0
E8529,0,0,0,0,1,0,0,0
E853,0,0,0,0,1,0,0,0
E8530,0,0,0,0,1,0,0,0
E8531,0,0,0,0,1,0,0,0
E8532,0,0,0,0,1,0,0,0
E8538,0,0,0,0,1,0,0,0
E8539,0,0,0,0,1,0,0,0
E854,0,0,0,0,1,0,0,0
E8540,0,0,0,0,1,0,0,0
E8541,0,0,0,0,1,0,0,0
E8542,0,0,0,0,1,0,0,0
E8543,0,0,0,0,1,0,0,0
E8548,0,0,0,0,1,0,0,0
E855,0,0,0,0,1,0,0,0
E8550,0,0,0,0,1,0,0,0
E8551,0,0,0,0,1,0,0,0
E8552,0,0,0,0,1,0,0,0
E8553,0,0,0,0,1,0,0,0
E8554,0,0,0,0,1,0,0,0
E8555,0,0,0,0,1,0,0,0
E8556,0,0,0,0,1,0,0,0
E8558,0,0,0,0,1,0,0,0
E8559,0,0,0,0,1,0,0,0
E856,0,0,0,0,1,0,0,0
E857,0,0,0,0,1,0,0,0
E858,0,0,0,0,1,0,0,0
E8580,0,0,0,0,1,0,0,0
E8581,0,0,0,0,1,0,0,0
E8582,0,0,0,0,1,0,0,0
E8583,0,0,0,0,1,0,0,0
E8584,0,0,0,0,1,0,0,0
E8585,0,0,0,0,1,0,0,0
E8586,0,0,0,0,1,0,0,0
E8587,0,0,0,0,1,0,0,0
