icd10,edcnnpa,edcnpa,epct,noner,injury,psych,alcohol,drug
V4702XA,0,0,0,0,1,0,0,0
V4702XD,0,0,0,0,1,0,0,0
V4702XS,0,0,0,0,1,0,0,0
V4711XA,0,0,0,0,1,0,0,0
V4711XD,0,0,0,0,1,0,0,0
V4711XS,0,0,0,0,1,0,0,0
V4712XA,0,0,0,0,1,0,0,0
V4712XD,0,0,0,0,1,0,0,0
V4712XS,0,0,0,0,1,0,0,0
V472XXA,0,0,0,0,1,0,0,0
V472XXD,0,0,0,0,1,0,0,0
V472XXS,0,0,0,0,1,0,0,0
V4731XA,0,0,0,0,1,0,0,0
V4731XD,0,0,0,0,1,0,0,0
V4731XS,0,0,0,0,1,0,0,0
V4732XA,0,0,0,0,1,0,0,0
V4732XD,0,0,0,0,1,0,0,0
V4732XS,0,0,0,0,1,0,0,0
V474XXA,0,0,0,0,1,0,0,0
V474XXD,0,0,0,0,1,0,0,0
V474XXS,0,0,0,0,1,0,0,0
V4751XA,0,0,0,0,1,0,0,0
V4751XD,0,0,0,0,1,0,0,0
V4751XS,0,0,0,0,1,0,0,0
V4752XA,0,0,0,0,1,0,0,0
V4752XD,0,0,0,0,1,0,0,0
V4752XS,0,0,0,0,1,0,0,0
V4761XA,0,0,0,0,1,0,0,0
V4761XD,0,0,0,0,1,0,0,0
V4761XS,0,0,0,0,1,0,0,0
V4762XA,0,0,0,0,1,0,0,0
V4762XD,0,0,0,0,1,0,0,0
V4762XS,0,0,0,0,1,0,0,0
V477XXA,0,0,0,0,1,0,0,0
V477XXD,0,0,0,0,1,0,0,0
V477XXS,0,0,0,0,1,0,0,0
V4791XA,0,0,0,0,1,0,0,0
V4791XD,0,0,0,0,1,0,0,0
V4791XS,0,0,0,0,1,0,0,0
V4792XA,0,0,0,0,1,0,0,0
V4792XD,0,0,0,0,1,0,0,0
V4792XS,0,0,0,0,1,0,0,0
V480XXA,0,0,0,0,1,0,0,0
V480XXD,0,0,0,0,1,0,0,0
V480XXS,0,0,0,0,1,0,0,0
V481XXA,0,0,0,0,1,0,0,0
V481XXD,0,0,0,0,1,0,0,0
V481XXS,0,0,0,0,1,0,0,0
V482XXA,0,0,0,0,1,0,0,0
V482XXD,0,0,0,0,1,0,0,0
V482XXS,0,0,0,0,1,0,0,0
V483XXA,0,0,0,0,1,0,0,0
V483XXD,0,0,0,0,1,0,0,0
V483XXS,0,0,0,0,1,0,0,0
V484XXA,0,0,0,0,1,0,0,0
V484XXD,0,0,0,0,1,0,0,0
V484XXS,0,0,0,0,1,0,0,0
V485XXA,0,0,0,0,1,0,0,0
V485XXD,0,0,0,0,1,0,0,0
V485XXS,0,0,0,0,1,0,0,0
V486XXA,0,0,0,0,1,0,0,0
V486XXD,0,0,0,0,1,0,0,0
V486XXS,0,0,0,0,1,0,0,0
V487XXA,0,0,0,0,1,0,0,0
V487XXD,0,0,0,0,1,0,0,0
V487XXS,0,0,0,0,1,0,0,0
V489XXA,0,0,0,0,1,0,0,0
V489XXD,0,0,0,0,1,0,0,0
V489XXS,0,0,0,0,1,0,0,0
V4900XA,0,0,0,0,1,0,0,0
V4900XD,0,0,0,0,1,0,0,0
V4900XS,0,0,0,0,1,0,0,0
V4909XA,0,0,0,0,1,0,0,0
V4909XD,0,0,0,0,1,0,0,0
V4909XS,0,0,0,0,1,0,0,0
V4910XA,0,0,0,0,1,0,0,0
V4910XD,0,0,0,0,1,0,0,0
V4910XS,0,0,0,0,1,0,0,0
V4919XA,0,0,0,0,1,0,0,0
V4919XD,0,0,0,0,1,0,0,0
V4919XS,0,0,0,0,1,0,0,0
V4920XA,0,0,0,0,1,0,0,0
V4920XD,0,0,0,0,1,0,0,0
V4920XS,0,0,0,0,1,0,0,0
V4929XA,0,0,0,0,1,0,0,0
V4929XD,0,0,0,0,1,0,0,0
V4929XS,0,0,0,0,1,0,0,0
V493XXA,0,0,0,0,1,0,0,0
V493XXD,0,0,0,0,1,0,0,0
V493XXS,0,0,0,0,1,0,0,0
V4940XA,0,0,0,0,1,0,0,0
V4940XD,0,0,0,0,1,0,0,0
V4940XS,0,0,0,0,1,0,0,0
V4949XA,0,0,0,0,1,0,0,0
V4949XD,0,0,0,0,1,0,0,0
V4949XS,0,0,0,0,1,0,0,0
V4950XA,0,0,0,0,1,0,0,0
V4950XD,0,0,0,0,1,0,0,0
V4950XS,0,0,0,0,1,0,0,0
V4959XA,0,0,0,0,1,0,0,0
V4959XD,0,0,0,0,1,0,0,0
V4959XS,0,0,0,0,1,0,0,0
V4960XA,0,0,0,0,1,0,0,0
V4960XD,0,0,0,0,1,0,0,0
V4960XS,0,0,0,0,1,0,0,0
V4969XA,0,0,0,0,1,0,0,0
V4969XD,0,0,0,0,1,0,0,0
V4969XS,0,0,0,0,1,0,0,0
V4981XA,0,0,0,0,1,0,0,0
V4981XD,0,0,0,0,1,0,0,0
V4981XS,0,0,0,0,1,0,0,0
V4988XA,0,0,0,0,1,0,0,0
V4988XD,0,0,0,0,1,0,0,0
V4988XS,0,0,0,0,1,0,0,0
V499XXA,0,0,0,0,1,0,0,0
V499XXD,0,0,0,0,1,0,0,0
V499XXS,0,0,0,0,1,0,0,0
V500XXA,0,0,0,0,1,0,0,0
V500XXD,0,0,0,0,1,0,0,0
V500XXS,0,0,0,0,1,0,0,0
V501XXA,0,0,0,0,1,0,0,0
V501XXD,0,0,0,0,1,0,0,0
V501XXS,0,0,0,0,1,0,0,0
V502XXA,0,0,0,0,1,0,0,0
V502XXD,0,0,0,0,1,0,0,0
V502XXS,0,0,0,0,1,0,0,0
V503XXA,0,0,0,0,1,0,0,0
V503XXD,0,0,0,0,1,0,0,0
V503XXS,0,0,0,0,1,0,0,0
V504XXA,0,0,0,0,1,0,0,0
V504XXD,0,0,0,0,1,0,0,0
V504XXS,0,0,0,0,1,0,0,0
V505XXA,0,0,0,0,1,0,0,0
V505XXD,0,0,0,0,1,0,0,0
V505XXS,0,0,0,0,1,0,0,0
V506XXA,0,0,0,0,1,0,0,0
V506XXD,0,0,0,0,1,0,0,0
V506XXS,0,0,0,0,1,0,0,0
V507XXA,0,0,0,0,1,0,0,0
V507XXD,0,0,0,0,1,0,0,0
V507XXS,0,0,0,0,1,0,0,0
V509XXA,0,0,0,0,1,0,0,0
V509XXD,0,0,0,0,1,0,0,0
V509XXS,0,0,0,0,1,0,0,0
V510XXA,0,0,0,0,1,0,0,0
V510XXD,0,0,0,0,1,0,0,0
V510XXS,0,0,0,0,1,0,0,0
V511XXA,0,0,0,0,1,0,0,0
V511XXD,0,0,0,0,1,0,0,0
V511XXS,0,0,0,0,1,0,0,0
V512XXA,0,0,0,0,1,0,0,0
V512XXD,0,0,0,0,1,0,0,0
V512XXS,0,0,0,0,1,0,0,0
V513XXA,0,0,0,0,1,0,0,0
V513XXD,0,0,0,0,1,0,0,0
V513XXS,0,0,0,0,1,0,0,0
V514XXA,0,0,0,0,1,0,0,0
V514XXD,0,0,0,0,1,0,0,0
V514XXS,0,0,0,0,1,0,0,0
V515XXA,0,0,0,0,1,0,0,0
V515XXD,0,0,0,0,1,0,0,0
V515XXS,0,0,0,0,1,0,0,0
V516XXA,0,0,0,0,1,0,0,0
V516XXD,0,0,0,0,1,0,0,0
V516XXS,0,0,0,0,1,0,0,0
V517XXA,0,0,0,0,1,0,0,0
V517XXD,0,0,0,0,1,0,0,0
V517XXS,0,0,0,0,1,0,0,0
V519XXA,0,0,0,0,1,0,0,0
V519XXD,0,0,0,0,1,0,0,0
V519XXS,0,0,0,0,1,0,0,0
V520XXA,0,0,0,0,1,0,0,0
V520XXD,0,0,0,0,1,0,0,0
V520XXS,0,0,0,0,1,0,0,0
V521XXA,0,0,0,0,1,0,0,0
V521XXD,0,0,0,0,1,0,0,0
V521XXS,0,0,0,0,1,0,0,0
V522XXA,0,0,0,0,1,0,0,0
V522XXD,0,0,0,0,1,0,0,0
V522XXS,0,0,0,0,1,0,0,0
V523XXA,0,0,0,0,1,0,0,0
V523XXD,0,0,0,0,1,0,0,0
V523XXS,0,0,0,0,1,0,0,0
V524XXA,0,0,0,0,1,0,0,0
V524XXD,0,0,0,0,1,0,0,0
V524XXS,0,0,0,0,1,0,0,0
V525XXA,0,0,0,0,1,0,0,0
V525XXD,0,0,0,0,1,0,0,0
V525XXS,0,0,0,0,1,0,0,0
V526XXA,0,0,0,0,1,0,0,0
V526XXD,0,0,0,0,1,0,0,0
V526XXS,0,0,0,0,1,0,0,0
V527XXA,0,0,0,0,1,0,0,0
V527XXD,0,0,0,0,1,0,0,0
V527XXS,0,0,0,0,1,0,0,0
V529XXA,0,0,0,0,1,0,0,0
V529XXD,0,0,0,0,1,0,0,0
V529XXS,0,0,0,0,1,0,0,0
V530XXA,0,0,0,0,1,0,0,0
V530XXD,0,0,0,0,1,0,0,0
V530XXS,0,0,0,0,1,0,0,0
V531XXA,0,0,0,0,1,0,0,0
V531XXD,0,0,0,0,1,0,0,0
V531XXS,0,0,0,0,1,0,0,0
V532XXA,0,0,0,0,1,0,0,0
V532XXD,0,0,0,0,1,0,0,0
V532XXS,0,0,0,0,1,0,0,0
V533XXA,0,0,0,0,1,0,0,0
V533XXD,0,0,0,0,1,0,0,0
V533XXS,0,0,0,0,1,0,0,0
V534XXA,0,0,0,0,1,0,0,0
V534XXD,0,0,0,0,1,0,0,0
V534XXS,0,0,0,0,1,0,0,0
V535XXA,0,0,0,0,1,0,0,0
V535XXD,0,0,0,0,1,0,0,0
V535XXS,0,0,0,0,1,0,0,0
V536XXA,0,0,0,0,1,0,0,0
V536XXD,0,0,0,0,1,0,0,0
V536XXS,0,0,0,0,1,0,0,0
V537XXA,0,0,0,0,1,0,0,0
V537XXD,0,0,0,0,1,0,0,0
V537XXS,0,0,0,0,1,0,0,0
V539XXA,0,0,0,0,1,0,0,0
V539XXD,0,0,0,0,1,0,0,0
V539XXS,0,0,0,0,1,0,0,0
V540XXA,0,0,0,0,1,0,0,0
V540XXD,0,0,0,0,1,0,0,0
V540XXS,0,0,0,0,1,0,0,0
V541XXA,0,0,0,0,1,0,0,0
V541XXD,0,0,0,0,1,0,0,0
V541XXS,0,0,0,0,1,0,0,0
V542XXA,0,0,0,0,1,0,0,0
V542XXD,0,0,0,0,1,0,0,0
V542XXS,0,0,0,0,1,0,0,0
V543XXA,0,0,0,0,1,0,0,0
V543XXD,0,0,0,0,1,0,0,0
V543XXS,0,0,0,0,1,0,0,0
V544XXA,0,0,0,0,1,0,0,0
V544XXD,0,0,0,0,1,0,0,0
V544XXS,0,0,0,0,1,0,0,0
V545XXA,0,0,0,0,1,0,0,0
V545XXD,0,0,0,0,1,0,0,0
V545XXS,0,0,0,0,1,0,0,0
V546XXA,0,0,0,0,1,0,0,0
V546XXD,0,0,0,0,1,0,0,0
V546XXS,0,0,0,0,1,0,0,0
V547XXA,0,0,0,0,1,0,0,0
V547XXD,0,0,0,0,1,0,0,0
V547XXS,0,0,0,0,1,0,0,0
V549XXA,0,0,0,0,1,0,0,0
V549XXD,0,0,0,0,1,0,0,0
V549XXS,0,0,0,0,1,0,0,0
V550XXA,0,0,0,0,1,0,0,0
V550XXD,0,0,0,0,1,0,0,0
V550XXS,0,0,0,0,1,0,0,0
V551XXA,0,0,0,0,1,0,0,0
V551XXD,0,0,0,0,1,0,0,0
V551XXS,0,0,0,0,1,0,0,0
V552XXA,0,0,0,0,1,0,0,0
V552XXD,0,0,0,0,1,0,0,0
V552XXS,0,0,0,0,1,0,0,0
V553XXA,0,0,0,0,1,0,0,0
V553XXD,0,0,0,0,1,0,0,0
V553XXS,0,0,0,0,1,0,0,0
V554XXA,0,0,0,0,1,0,0,0
V554XXD,0,0,0,0,1,0,0,0
V554XXS,0,0,0,0,1,0,0,0
V555XXA,0,0,0,0,1,0,0,0
V555XXD,0,0,0,0,1,0,0,0
V555XXS,0,0,0,0,1,0,0,0
V556XXA,0,0,0,0,1,0,0,0
V556XXD,0,0,0,0,1,0,0,0
V556XXS,0,0,0,0,1,0,0,0
V557XXA,0,0,0,0,1,0,0,0
V557XXD,0,0,0,0,1,0,0,0
V557XXS,0,0,0,0,1,0,0,0
V559XXA,0,0,0,0,1,0,0,0
V559XXD,0,0,0,0,1,0,0,0
V559XXS,0,0,0,0,1,0,0,0
V560XXA,0,0,0,0,1,0,0,0
V560XXD,0,0,0,0,1,0,0,0
V560XXS,0,0,0,0,1,0,0,0
V561XXA,0,0,0,0,1,0,0,0
V561XXD,0,0,0,0,1,0,0,0
V561XXS,0,0,0,0,1,0,0,0
V562XXA,0,0,0,0,1,0,0,0
V562XXD,0,0,0,0,1,0,0,0
V562XXS,0,0,0,0,1,0,0,0
V563XXA,0,0,0,0,1,0,0,0
V563XXD,0,0,0,0,1,0,0,0
V563XXS,0,0,0,0,1,0,0,0
V564XXA,0,0,0,0,1,0,0,0
V564XXD,0,0,0,0,1,0,0,0
V564XXS,0,0,0,0,1,0,0,0
V565XXA,0,0,0,0,1,0,0,0
V565XXD,0,0,0,0,1,0,0,0
V565XXS,0,0,0,0,1,0,0,0
V566XXA,0,0,0,0,1,0,0,0
V566XXD,0,0,0,0,1,0,0,0
V566XXS,0,0,0,0,1,0,0,0
V567XXA,0,0,0,0,1,0,0,0
V567XXD,0,0,0,0,1,0,0,0
V567XXS,0,0,0,0,1,0,0,0
V569XXA,0,0,0,0,1,0,0,0
V569XXD,0,0,0,0,1,0,0,0
V569XXS,0,0,0,0,1,0,0,0
V570XXA,0,0,0,0,1,0,0,0
V570XXD,0,0,0,0,1,0,0,0
V570XXS,0,0,0,0,1,0,0,0
V571XXA,0,0,0,0,1,0,0,0
V571XXD,0,0,0,0,1,0,0,0
V571XXS,0,0,0,0,1,0,0,0
V572XXA,0,0,0,0,1,0,0,0
V572XXD,0,0,0,0,1,0,0,0
V572XXS,0,0,0,0,1,0,0,0
V573XXA,0,0,0,0,1,0,0,0
V573XXD,0,0,0,0,1,0,0,0
V573XXS,0,0,0,0,1,0,0,0
V574XXA,0,0,0,0,1,0,0,0
V574XXD,0,0,0,0,1,0,0,0
V574XXS,0,0,0,0,1,0,0,0
V575XXA,0,0,0,0,1,0,0,0
V575XXD,0,0,0,0,1,0,0,0
V575XXS,0,0,0,0,1,0,0,0
V576XXA,0,0,0,0,1,0,0,0
V576XXD,0,0,0,0,1,0,0,0
V576XXS,0,0,0,0,1,0,0,0
V577XXA,0,0,0,0,1,0,0,0
V577XXD,0,0,0,0,1,0,0,0
V577XXS,0,0,0,0,1,0,0,0
V579XXA,0,0,0,0,1,0,0,0
V579XXD,0,0,0,0,1,0,0,0
V579XXS,0,0,0,0,1,0,0,0
V580XXA,0,0,0,0,1,0,0,0
V580XXD,0,0,0,0,1,0,0,0
V580XXS,0,0,0,0,1,0,0,0
V581XXA,0,0,0,0,1,0,0,0
V581XXD,0,0,0,0,1,0,0,0
V581XXS,0,0,0,0,1,0,0,0
V582XXA,0,0,0,0,1,0,0,0
V582XXD,0,0,0,0,1,0,0,0
V582XXS,0,0,0,0,1,0,0,0
V583XXA,0,0,0,0,1,0,0,0
V583XXD,0,0,0,0,1,0,0,0
V583XXS,0,0,0,0,1,0,0,0
V584XXA,0,0,0,0,1,0,0,0
V584XXD,0,0,0,0,1,0,0,0
V584XXS,0,0,0,0,1,0,0,0
V585XXA,0,0,0,0,1,0,0,0
V585XXD,0,0,0,0,1,0,0,0
V585XXS,0,0,0,0,1,0,0,0
V586XXA,0,0,0,0,1,0,0,0
V586XXD,0,0,0,0,1,0,0,0
V586XXS,0,0,0,0,1,0,0,0
V587XXA,0,0,0,0,1,0,0,0
V587XXD,0,0,0,0,1,0,0,0
V587XXS,0,0,0,0,1,0,0,0
V589XXA,0,0,0,0,1,0,0,0
V589XXD,0,0,0,0,1,0,0,0
V589XXS,0,0,0,0,1,0,0,0
V5900XA,0,0,0,0,1,0,0,0
V5900XD,0,0,0,0,1,0,0,0
V5900XS,0,0,0,0,1,0,0,0
V5909XA,0,0,0,0,1,0,0,0
V5909XD,0,0,0,0,1,0,0,0
V5909XS,0,0,0,0,1,0,0,0
V5910XA,0,0,0,0,1,0,0,0
V5910XD,0,0,0,0,1,0,0,0
V5910XS,0,0,0,0,1,0,0,0
V5919XA,0,0,0,0,1,0,0,0
V5919XD,0,0,0,0,1,0,0,0
V5919XS,0,0,0,0,1,0,0,0
V5920XA,0,0,0,0,1,0,0,0
V5920XD,0,0,0,0,1,0,0,0
V5920XS,0,0,0,0,1,0,0,0
V5929XA,0,0,0,0,1,0,0,0
V5929XD,0,0,0,0,1,0,0,0
V5929XS,0,0,0,0,1,0,0,0
V593XXA,0,0,0,0,1,0,0,0
V593XXD,0,0,0,0,1,0,0,0
V593XXS,0,0,0,0,1,0,0,0
V5940XA,0,0,0,0,1,0,0,0
V5940XD,0,0,0,0,1,0,0,0
V5940XS,0,0,0,0,1,0,0,0
V5949XA,0,0,0,0,1,0,0,0
V5949XD,0,0,0,0,1,0,0,0
V5949XS,0,0,0,0,1,0,0,0
V5950XA,0,0,0,0,1,0,0,0
V5950XD,0,0,0,0,1,0,0,0
V5950XS,0,0,0,0,1,0,0,0
V5959XA,0,0,0,0,1,0,0,0
V5959XD,0,0,0,0,1,0,0,0
V5959XS,0,0,0,0,1,0,0,0
V5960XA,0,0,0,0,1,0,0,0
V5960XD,0,0,0,0,1,0,0,0
V5960XS,0,0,0,0,1,0,0,0
V5969XA,0,0,0,0,1,0,0,0
V5969XD,0,0,0,0,1,0,0,0
V5969XS,0,0,0,0,1,0,0,0
V5981XA,0,0,0,0,1,0,0,0
V5981XD,0,0,0,0,1,0,0,0
V5981XS,0,0,0,0,1,0,0,0
V5988XA,0,0,0,0,1,0,0,0
V5988XD,0,0,0,0,1,0,0,0
V5988XS,0,0,0,0,1,0,0,0
V599XXA,0,0,0,0,1,0,0,0
V599XXD,0,0,0,0,1,0,0,0
V599XXS,0,0,0,0,1,0,0,0
V600XXA,0,0,0,0,1,0,0,0
V600XXD,0,0,0,0,1,0,0,0
V600XXS,0,0,0,0,1,0,0,0
V601XXA,0,0,0,0,1,0,0,0
V601XXD,0,0,0,0,1,0,0,0
V601XXS,0,0,0,0,1,0,0,0
V602XXA,0,0,0,0,1,0,0,0
V602XXD,0,0,0,0,1,0,0,0
V602XXS,0,0,0,0,1,0,0,0
V603XXA,0,0,0,0,1,0,0,0
V603XXD,0,0,0,0,1,0,0,0
V603XXS,0,0,0,0,1,0,0,0
V604XXA,0,0,0,0,1,0,0,0
V604XXD,0,0,0,0,1,0,0,0
V604XXS,0,0,0,0,1,0,0,0
V605XXA,0,0,0,0,1,0,0,0
V605XXD,0,0,0,0,1,0,0,0
V605XXS,0,0,0,0,1,0,0,0
V606XXA,0,0,0,0,1,0,0,0
V606XXD,0,0,0,0,1,0,0,0
V606XXS,0,0,0,0,1,0,0,0
V607XXA,0,0,0,0,1,0,0,0
V607XXD,0,0,0,0,1,0,0,0
V607XXS,0,0,0,0,1,0,0,0
V609XXA,0,0,0,0,1,0,0,0
V609XXD,0,0,0,0,1,0,0,0
V609XXS,0,0,0,0,1,0,0,0
V610XXA,0,0,0,0,1,0,0,0
V610XXD,0,0,0,0,1,0,0,0
V610XXS,0,0,0,0,1,0,0,0
V611XXA,0,0,0,0,1,0,0,0
V611XXD,0,0,0,0,1,0,0,0
V611XXS,0,0,0,0,1,0,0,0
V612XXA,0,0,0,0,1,0,0,0
V612XXD,0,0,0,0,1,0,0,0
V612XXS,0,0,0,0,1,0,0,0
V613XXA,0,0,0,0,1,0,0,0
V613XXD,0,0,0,0,1,0,0,0
V613XXS,0,0,0,0,1,0,0,0
V614XXA,0,0,0,0,1,0,0,0
V614XXD,0,0,0,0,1,0,0,0
V614XXS,0,0,0,0,1,0,0,0
V615XXA,0,0,0,0,1,0,0,0
V615XXD,0,0,0,0,1,0,0,0
V615XXS,0,0,0,0,1,0,0,0
V616XXA,0,0,0,0,1,0,0,0
V616XXD,0,0,0,0,1,0,0,0
V616XXS,0,0,0,0,1,0,0,0
V617XXA,0,0,0,0,1,0,0,0
V617XXD,0,0,0,0,1,0,0,0
V617XXS,0,0,0,0,1,0,0,0
V619XXA,0,0,0,0,1,0,0,0
V619XXD,0,0,0,0,1,0,0,0
V619XXS,0,0,0,0,1,0,0,0
V620XXA,0,0,0,0,1,0,0,0
V620XXD,0,0,0,0,1,0,0,0
V620XXS,0,0,0,0,1,0,0,0
V621XXA,0,0,0,0,1,0,0,0
V621XXD,0,0,0,0,1,0,0,0
V621XXS,0,0,0,0,1,0,0,0
V622XXA,0,0,0,0,1,0,0,0
V622XXD,0,0,0,0,1,0,0,0
V622XXS,0,0,0,0,1,0,0,0
V623XXA,0,0,0,0,1,0,0,0
V623XXD,0,0,0,0,1,0,0,0
V623XXS,0,0,0,0,1,0,0,0
V624XXA,0,0,0,0,1,0,0,0
V624XXD,0,0,0,0,1,0,0,0
V624XXS,0,0,0,0,1,0,0,0
V625XXA,0,0,0,0,1,0,0,0
V625XXD,0,0,0,0,1,0,0,0
V625XXS,0,0,0,0,1,0,0,0
V626XXA,0,0,0,0,1,0,0,0
V626XXD,0,0,0,0,1,0,0,0
V626XXS,0,0,0,0,1,0,0,0
V627XXA,0,0,0,0,1,0,0,0
V627XXD,0,0,0,0,1,0,0,0
V627XXS,0,0,0,0,1,0,0,0
V629XXA,0,0,0,0,1,0,0,0
V629XXD,0,0,0,0,1,0,0,0
V629XXS,0,0,0,0,1,0,0,0
V630XXA,0,0,0,0,1,0,0,0
V630XXD,0,0,0,0,1,0,0,0
V630XXS,0,0,0,0,1,0,0,0
V631XXA,0,0,0,0,1,0,0,0
V631XXD,0,0,0,0,1,0,0,0
V631XXS,0,0,0,0,1,0,0,0
V632XXA,0,0,0,0,1,0,0,0
V632XXD,0,0,0,0,1,0,0,0
V632XXS,0,0,0,0,1,0,0,0
V633XXA,0,0,0,0,1,0,0,0
V633XXD,0,0,0,0,1,0,0,0
V633XXS,0,0,0,0,1,0,0,0
V634XXA,0,0,0,0,1,0,0,0
V634XXD,0,0,0,0,1,0,0,0
V634XXS,0,0,0,0,1,0,0,0
V635XXA,0,0,0,0,1,0,0,0
V635XXD,0,0,0,0,1,0,0,0
V635XXS,0,0,0,0,1,0,0,0
V636XXA,0,0,0,0,1,0,0,0
V636XXD,0,0,0,0,1,0,0,0
V636XXS,0,0,0,0,1,0,0,0
V637XXA,0,0,0,0,1,0,0,0
V637XXD,0,0,0,0,1,0,0,0
V637XXS,0,0,0,0,1,0,0,0
V639XXA,0,0,0,0,1,0,0,0
V639XXD,0,0,0,0,1,0,0,0
V639XXS,0,0,0,0,1,0,0,0
V640XXA,0,0,0,0,1,0,0,0
V640XXD,0,0,0,0,1,0,0,0
V640XXS,0,0,0,0,1,0,0,0
V641XXA,0,0,0,0,1,0,0,0
V641XXD,0,0,0,0,1,0,0,0
V641XXS,0,0,0,0,1,0,0,0
V642XXA,0,0,0,0,1,0,0,0
V642XXD,0,0,0,0,1,0,0,0
V642XXS,0,0,0,0,1,0,0,0
V643XXA,0,0,0,0,1,0,0,0
V643XXD,0,0,0,0,1,0,0,0
V643XXS,0,0,0,0,1,0,0,0
V644XXA,0,0,0,0,1,0,0,0
V644XXD,0,0,0,0,1,0,0,0
V644XXS,0,0,0,0,1,0,0,0
V645XXA,0,0,0,0,1,0,0,0
V645XXD,0,0,0,0,1,0,0,0
V645XXS,0,0,0,0,1,0,0,0
V646XXA,0,0,0,0,1,0,0,0
V646XXD,0,0,0,0,1,0,0,0
V646XXS,0,0,0,0,1,0,0,0
V647XXA,0,0,0,0,1,0,0,0
V647XXD,0,0,0,0,1,0,0,0
V647XXS,0,0,0,0,1,0,0,0
V649XXA,0,0,0,0,1,0,0,0
V649XXD,0,0,0,0,1,0,0,0
V649XXS,0,0,0,0,1,0,0,0
V650XXA,0,0,0,0,1,0,0,0
V650XXD,0,0,0,0,1,0,0,0
V650XXS,0,0,0,0,1,0,0,0
V651XXA,0,0,0,0,1,0,0,0
V651XXD,0,0,0,0,1,0,0,0
V651XXS,0,0,0,0,1,0,0,0
V652XXA,0,0,0,0,1,0,0,0
V652XXD,0,0,0,0,1,0,0,0
V652XXS,0,0,0,0,1,0,0,0
V653XXA,0,0,0,0,1,0,0,0
V653XXD,0,0,0,0,1,0,0,0
V653XXS,0,0,0,0,1,0,0,0
V654XXA,0,0,0,0,1,0,0,0
V654XXD,0,0,0,0,1,0,0,0
V654XXS,0,0,0,0,1,0,0,0
V655XXA,0,0,0,0,1,0,0,0
V655XXD,0,0,0,0,1,0,0,0
V655XXS,0,0,0,0,1,0,0,0
V656XXA,0,0,0,0,1,0,0,0
V656XXD,0,0,0,0,1,0,0,0
V656XXS,0,0,0,0,1,0,0,0
V657XXA,0,0,0,0,1,0,0,0
V657XXD,0,0,0,0,1,0,0,0
V657XXS,0,0,0,0,1,0,0,0
V659XXA,0,0,0,0,1,0,0,0
V659XXD,0,0,0,0,1,0,0,0
V659XXS,0,0,0,0,1,0,0,0
V660XXA,0,0,0,0,1,0,0,0
V660XXD,0,0,0,0,1,0,0,0
V660XXS,0,0,0,0,1,0,0,0
V661XXA,0,0,0,0,1,0,0,0
V661XXD,0,0,0,0,1,0,0,0
V661XXS,0,0,0,0,1,0,0,0
V662XXA,0,0,0,0,1,0,0,0
V662XXD,0,0,0,0,1,0,0,0
V662XXS,0,0,0,0,1,0,0,0
V663XXA,0,0,0,0,1,0,0,0
V663XXD,0,0,0,0,1,0,0,0
V663XXS,0,0,0,0,1,0,0,0
V664XXA,0,0,0,0,1,0,0,0
V664XXD,0,0,0,0,1,0,0,0
V664XXS,0,0,0,0,1,0,0,0
V665XXA,0,0,0,0,1,0,0,0
V665XXD,0,0,0,0,1,0,0,0
V665XXS,0,0,0,0,1,0,0,0
V666XXA,0,0,0,0,1,0,0,0
V666XXD,0,0,0,0,1,0,0,0
V666XXS,0,0,0,0,1,0,0,0
V667XXA,0,0,0,0,1,0,0,0
V667XXD,0,0,0,0,1,0,0,0
V667XXS,0,0,0,0,1,0,0,0
V669XXA,0,0,0,0,1,0,0,0
V669XXD,0,0,0,0,1,0,0,0
V669XXS,0,0,0,0,1,0,0,0
V670XXA,0,0,0,0,1,0,0,0
V670XXD,0,0,0,0,1,0,0,0
V670XXS,0,0,0,0,1,0,0,0
V671XXA,0,0,0,0,1,0,0,0
V671XXD,0,0,0,0,1,0,0,0
V671XXS,0,0,0,0,1,0,0,0
V672XXA,0,0,0,0,1,0,0,0
V672XXD,0,0,0,0,1,0,0,0
V672XXS,0,0,0,0,1,0,0,0
V673XXA,0,0,0,0,1,0,0,0
V673XXD,0,0,0,0,1,0,0,0
V673XXS,0,0,0,0,1,0,0,0
V674XXA,0,0,0,0,1,0,0,0
V674XXD,0,0,0,0,1,0,0,0
V674XXS,0,0,0,0,1,0,0,0
V675XXA,0,0,0,0,1,0,0,0
V675XXD,0,0,0,0,1,0,0,0
V675XXS,0,0,0,0,1,0,0,0
V676XXA,0,0,0,0,1,0,0,0
V676XXD,0,0,0,0,1,0,0,0
V676XXS,0,0,0,0,1,0,0,0
V677XXA,0,0,0,0,1,0,0,0
V677XXD,0,0,0,0,1,0,0,0
V677XXS,0,0,0,0,1,0,0,0
V679XXA,0,0,0,0,1,0,0,0
V679XXD,0,0,0,0,1,0,0,0
V679XXS,0,0,0,0,1,0,0,0
V680XXA,0,0,0,0,1,0,0,0
V680XXD,0,0,0,0,1,0,0,0
V680XXS,0,0,0,0,1,0,0,0
V681XXA,0,0,0,0,1,0,0,0
V681XXD,0,0,0,0,1,0,0,0
V681XXS,0,0,0,0,1,0,0,0
V682XXA,0,0,0,0,1,0,0,0
V682XXD,0,0,0,0,1,0,0,0
V682XXS,0,0,0,0,1,0,0,0
V683XXA,0,0,0,0,1,0,0,0
